stage,r_value,atk_multi,def_multi,hp_multi,drag_cool_add,atk_multi_debuff,def_multi_debuff,hp_multi_debuff,drag_cool_add_debuff
1500478,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500479,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500480,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500481,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500482,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500483,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500484,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500485,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500486,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500487,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500488,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500489,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500490,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500491,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500492,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500493,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500494,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500495,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500496,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500497,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500498,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500499,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500500,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500501,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500502,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500503,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500504,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500505,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500506,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500507,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500508,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500509,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500510,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500511,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500512,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500513,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500514,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500515,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500516,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500517,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500518,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500519,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500520,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500521,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500522,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500523,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500524,"attr;dark;atk_multi;30,attr;dark;def_multi;30,attr;dark;hp_multi;30,attr;dark;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;light;atk_multi_debuff;-15,attr;light;def_multi_debuff;-15,attr;light;hp_multi_debuff;-15,attr;light;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500525,"attr;light;atk_multi;30,attr;light;def_multi;30,attr;light;hp_multi;30,attr;light;drag_cool_add;25,attr;fire;atk_multi_debuff;-15,attr;fire;def_multi_debuff;-15,attr;fire;hp_multi_debuff;-15,attr;fire;drag_cool_add_debuff;-25,attr;earth;atk_multi_debuff;-15,attr;earth;def_multi_debuff;-15,attr;earth;hp_multi_debuff;-15,attr;earth;drag_cool_add_debuff;-25,attr;water;atk_multi_debuff;-15,attr;water;def_multi_debuff;-15,attr;water;hp_multi_debuff;-15,attr;water;drag_cool_add_debuff;-25,attr;dark;atk_multi_debuff;-15,attr;dark;def_multi_debuff;-15,attr;dark;hp_multi_debuff;-15,attr;dark;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500526,"attr;fire;atk_multi;30,attr;fire;def_multi;30,attr;fire;hp_multi;30,attr;fire;drag_cool_add;25,attr;water;atk_multi_debuff;-30,attr;water;def_multi_debuff;-30,attr;water;hp_multi_debuff;-30,attr;water;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500527,"attr;earth;atk_multi;30,attr;earth;def_multi;30,attr;earth;hp_multi;30,attr;earth;drag_cool_add;25,attr;fire;atk_multi_debuff;-30,attr;fire;def_multi_debuff;-30,attr;fire;hp_multi_debuff;-30,attr;fire;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
1500528,"attr;water;atk_multi;30,attr;water;def_multi;30,attr;water;hp_multi;30,attr;water;drag_cool_add;25,attr;earth;atk_multi_debuff;-30,attr;earth;def_multi_debuff;-30,attr;earth;hp_multi_debuff;-30,attr;earth;drag_cool_add_debuff;-25",30,30,30,25,-30,-30,-30,-25
