stage,t_name,r_difficult,mode,r_chapter_info,r_stage_info,attr,level,hp_ratio,boss_hp_ratio,r_boss_actural_ratio,r_real_hp,r_real_def,r_real_atk,buff_user,buff_enemy,val_1,t_help,r_value,r_value_2
1500481,클랜던전,clan,clan,clan,481,earth,207,1,1.00,1,0,"6,000","4,010.0",,"all;0;accuracy_add;30,all;0;atk_multi;4010",,,,
1500482,클랜던전,clan,clan,clan,482,water,207,1,1.00,1,0,"6,000","4,020.0",,"all;0;accuracy_add;30,all;0;atk_multi;4020",,,,
1500483,클랜던전,clan,clan,clan,483,fire,207,1,1.00,1,0,"6,000","4,030.0",,"all;0;accuracy_add;30,all;0;atk_multi;4030",,,,
1500484,클랜던전,clan,clan,clan,484,light,207,1,1.00,1,0,"6,000","4,040.0",,"all;0;accuracy_add;30,all;0;atk_multi;4040",,,,
1500485,클랜던전,clan,clan,clan,485,dark,207,1,1.00,1,0,"6,000","4,050.0",,"all;0;accuracy_add;30,all;0;atk_multi;4050",,,,
1500486,클랜던전,clan,clan,clan,486,earth,207,1,1.00,1,0,"6,000","4,060.0",,"all;0;accuracy_add;30,all;0;atk_multi;4060",,,,
1500487,클랜던전,clan,clan,clan,487,water,207,1,1.00,1,0,"6,000","4,070.0",,"all;0;accuracy_add;30,all;0;atk_multi;4070",,,,
1500488,클랜던전,clan,clan,clan,488,fire,207,1,1.00,1,0,"6,000","4,080.0",,"all;0;accuracy_add;30,all;0;atk_multi;4080",,,,
1500489,클랜던전,clan,clan,clan,489,light,207,1,1.00,1,0,"6,000","4,090.0",,"all;0;accuracy_add;30,all;0;atk_multi;4090",,,,
1500490,클랜던전,clan,clan,clan,490,dark,207,1,1.00,1,0,"6,000","4,100.0",,"all;0;accuracy_add;30,all;0;atk_multi;4100",,,,
1500491,클랜던전,clan,clan,clan,491,earth,207,1,1.00,1,0,"6,000","4,110.0",,"all;0;accuracy_add;30,all;0;atk_multi;4110",,,,
1500492,클랜던전,clan,clan,clan,492,water,207,1,1.00,1,0,"6,000","4,120.0",,"all;0;accuracy_add;30,all;0;atk_multi;4120",,,,
1500493,클랜던전,clan,clan,clan,493,fire,207,1,1.00,1,0,"6,000","4,130.0",,"all;0;accuracy_add;30,all;0;atk_multi;4130",,,,
1500494,클랜던전,clan,clan,clan,494,light,207,1,1.00,1,0,"6,000","4,140.0",,"all;0;accuracy_add;30,all;0;atk_multi;4140",,,,
1500495,클랜던전,clan,clan,clan,495,dark,207,1,1.00,1,0,"6,000","4,150.0",,"all;0;accuracy_add;30,all;0;atk_multi;4150",,,,
1500496,클랜던전,clan,clan,clan,496,earth,207,1,1.00,1,0,"6,000","4,160.0",,"all;0;accuracy_add;30,all;0;atk_multi;4160",,,,
1500497,클랜던전,clan,clan,clan,497,water,207,1,1.00,1,0,"6,000","4,170.0",,"all;0;accuracy_add;30,all;0;atk_multi;4170",,,,
1500498,클랜던전,clan,clan,clan,498,fire,207,1,1.00,1,0,"6,000","4,180.0",,"all;0;accuracy_add;30,all;0;atk_multi;4180",,,,
1500499,클랜던전,clan,clan,clan,499,light,207,1,1.00,1,0,"6,000","4,190.0",,"all;0;accuracy_add;30,all;0;atk_multi;4190",,,,
1500500,클랜던전,clan,clan,clan,500,dark,207,1,1.00,1,0,"6,000","4,200.0",,"all;0;accuracy_add;30,all;0;atk_multi;4200",,,,
1500501,클랜던전,clan,clan,clan,501,earth,207,1,1.00,1,0,"6,000","4,210.0",,"all;0;accuracy_add;30,all;0;atk_multi;4210",,,,
1500502,클랜던전,clan,clan,clan,502,water,207,1,1.00,1,0,"6,000","4,220.0",,"all;0;accuracy_add;30,all;0;atk_multi;4220",,,,
1500503,클랜던전,clan,clan,clan,503,fire,207,1,1.00,1,0,"6,000","4,230.0",,"all;0;accuracy_add;30,all;0;atk_multi;4230",,,,
1500504,클랜던전,clan,clan,clan,504,light,207,1,1.00,1,0,"6,000","4,240.0",,"all;0;accuracy_add;30,all;0;atk_multi;4240",,,,
1500505,클랜던전,clan,clan,clan,505,dark,207,1,1.00,1,0,"6,000","4,250.0",,"all;0;accuracy_add;30,all;0;atk_multi;4250",,,,
1500506,클랜던전,clan,clan,clan,506,earth,207,1,1.00,1,0,"6,000","4,260.0",,"all;0;accuracy_add;30,all;0;atk_multi;4260",,,,
1500507,클랜던전,clan,clan,clan,507,water,207,1,1.00,1,0,"6,000","4,270.0",,"all;0;accuracy_add;30,all;0;atk_multi;4270",,,,
1500508,클랜던전,clan,clan,clan,508,fire,207,1,1.00,1,0,"6,000","4,280.0",,"all;0;accuracy_add;30,all;0;atk_multi;4280",,,,
1500509,클랜던전,clan,clan,clan,509,light,207,1,1.00,1,0,"6,000","4,290.0",,"all;0;accuracy_add;30,all;0;atk_multi;4290",,,,
1500510,클랜던전,clan,clan,clan,510,dark,207,1,1.00,1,0,"6,000","4,300.0",,"all;0;accuracy_add;30,all;0;atk_multi;4300",,,,
1500511,클랜던전,clan,clan,clan,511,earth,207,1,1.00,1,0,"6,000","4,310.0",,"all;0;accuracy_add;30,all;0;atk_multi;4310",,,,
1500512,클랜던전,clan,clan,clan,512,water,207,1,1.00,1,0,"6,000","4,320.0",,"all;0;accuracy_add;30,all;0;atk_multi;4320",,,,
1500513,클랜던전,clan,clan,clan,513,fire,207,1,1.00,1,0,"6,000","4,330.0",,"all;0;accuracy_add;30,all;0;atk_multi;4330",,,,
1500514,클랜던전,clan,clan,clan,514,light,207,1,1.00,1,0,"6,000","4,340.0",,"all;0;accuracy_add;30,all;0;atk_multi;4340",,,,
1500515,클랜던전,clan,clan,clan,515,dark,207,1,1.00,1,0,"6,000","4,350.0",,"all;0;accuracy_add;30,all;0;atk_multi;4350",,,,
1500516,클랜던전,clan,clan,clan,516,earth,207,1,1.00,1,0,"6,000","4,360.0",,"all;0;accuracy_add;30,all;0;atk_multi;4360",,,,
1500517,클랜던전,clan,clan,clan,517,water,207,1,1.00,1,0,"6,000","4,370.0",,"all;0;accuracy_add;30,all;0;atk_multi;4370",,,,
1500518,클랜던전,clan,clan,clan,518,fire,207,1,1.00,1,0,"6,000","4,380.0",,"all;0;accuracy_add;30,all;0;atk_multi;4380",,,,
1500519,클랜던전,clan,clan,clan,519,light,207,1,1.00,1,0,"6,000","4,390.0",,"all;0;accuracy_add;30,all;0;atk_multi;4390",,,,
1500520,클랜던전,clan,clan,clan,520,dark,207,1,1.00,1,0,"6,000","4,400.0",,"all;0;accuracy_add;30,all;0;atk_multi;4400",,,,
1500521,클랜던전,clan,clan,clan,521,earth,207,1,1.00,1,0,"6,000","4,410.0",,"all;0;accuracy_add;30,all;0;atk_multi;4410",,,,
1500522,클랜던전,clan,clan,clan,522,water,207,1,1.00,1,0,"6,000","4,420.0",,"all;0;accuracy_add;30,all;0;atk_multi;4420",,,,
1500523,클랜던전,clan,clan,clan,523,fire,207,1,1.00,1,0,"6,000","4,430.0",,"all;0;accuracy_add;30,all;0;atk_multi;4430",,,,
1500524,클랜던전,clan,clan,clan,524,light,207,1,1.00,1,0,"6,000","4,440.0",,"all;0;accuracy_add;30,all;0;atk_multi;4440",,,,
1500525,클랜던전,clan,clan,clan,525,dark,207,1,1.00,1,0,"6,000","4,450.0",,"all;0;accuracy_add;30,all;0;atk_multi;4450",,,,
1500526,클랜던전,clan,clan,clan,526,earth,207,1,1.00,1,0,"6,000","4,460.0",,"all;0;accuracy_add;30,all;0;atk_multi;4460",,,,
1500527,클랜던전,clan,clan,clan,527,water,207,1,1.00,1,0,"6,000","4,470.0",,"all;0;accuracy_add;30,all;0;atk_multi;4470",,,,
1500528,클랜던전,clan,clan,clan,528,fire,207,1,1.00,1,0,"6,000","4,480.0",,"all;0;accuracy_add;30,all;0;atk_multi;4480",,,,
1500529,클랜던전,clan,clan,clan,529,light,207,1,1.00,1,0,"6,000","4,490.0",,"all;0;accuracy_add;30,all;0;atk_multi;4490",,,,
1500530,클랜던전,clan,clan,clan,530,dark,207,1,1.00,1,0,"6,000","4,500.0",,"all;0;accuracy_add;30,all;0;atk_multi;4500",,,,
1650101,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,light,260,1,1,1,"1,258,808","7,539","12,558",,rarity;common;atk_dmg_adj_rate_add;100,62941,,,
1650102,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,fire,285,1.2,1,1.2,"1,654,800","8,260","13,760",,rarity;common;atk_dmg_adj_rate_add;100,82740,,,
1650103,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,water,310,1.2,1,1.2,"1,799,031","8,981","14,962",,rarity;common;atk_dmg_adj_rate_add;100,89952,,,
1650104,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,earth,335,1.2,1,1.2,"1,943,262","9,702","16,164",,rarity;common;atk_dmg_adj_rate_add;100,97164,,,
1650105,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,dark,360,1.3,1,1.3,"2,261,450","10,423","17,366",,rarity;common;atk_dmg_adj_rate_add;100,113073,,,
1650106,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,light,385,1.3,1,1.3,"2,417,700","11,145","18,568",,rarity;common;atk_dmg_adj_rate_add;150,120885,,,
1650107,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,fire,410,1.4,1,1.4,"2,771,946","11,866","19,770",,rarity;common;atk_dmg_adj_rate_add;150,138598,,,
1650108,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,water,435,1.4,1,1.4,"2,940,215","12,587","20,972",,rarity;common;atk_dmg_adj_rate_add;150,147011,,,
1650109,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,earth,460,1.4,1,1.4,"3,108,485","13,308","22,173",,rarity;common;atk_dmg_adj_rate_add;150,155425,,,
1650110,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,dark,485,1.5,1,1.5,"3,510,808","14,029","23,375",,rarity;common;atk_dmg_adj_rate_add;150,175541,,,
1650111,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,light,1300,1.5,1,1.5,"9,388,212","37,539","62,558",,rarity;common;atk_dmg_adj_rate_add;150,469411,,,
1650112,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,fire,1700,1.5,1,1.5,"12,272,827","49,077","81,789",,rarity;common;atk_dmg_adj_rate_add;150,613642,,,
1650113,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,water,2100,1.5,1,1.5,"15,157,442","60,616","101,020",,rarity;common;atk_dmg_adj_rate_add;150,757873,,,
1650114,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,earth,2500,1.5,1,1.5,"18,042,058","72,154","120,250",,rarity;common;atk_dmg_adj_rate_add;150,902103,,,
1650115,고대유적,ancient_ruin,ancient_ruin,ancient_ruin,1,dark,2900,1.5,1,1.5,"20,926,673","83,693","139,481",,rarity;common;atk_dmg_adj_rate_add;150,1046334,,,
1700011,강렬의 룬 수호자,rune_guardian,rune_guardian,rune_guardian,1,light,200,1,1,1,"777,077","1,943","4,359",,"rarity;boss;final_dmg_rate_multi;-80,rarity;elite;final_dmg_rate_multi;-80,rarity;common;final_dmg_rate_multi;-85,rarity;common;hp_multi;-85,rarity;common;def_multi;-50",,,,
1700012,피해의 룬 수호자,rune_guardian,rune_guardian,rune_guardian,1,dark,200,1,1,1,"825,394","2,909","3,392",,"rarity;boss;final_dmg_rate_multi;-80,rarity;elite;final_dmg_rate_multi;-80,rarity;common;final_dmg_rate_multi;-85,rarity;common;hp_multi;-85,rarity;common;def_multi;-50",,,,
1700013,쾌속의 룬 수호자,rune_guardian,rune_guardian,rune_guardian,1,light,200,1,1,1,"825,394","3,875","2,426",,"rarity;boss;final_dmg_rate_multi;-80,rarity;elite;final_dmg_rate_multi;-80,rarity;common;final_dmg_rate_multi;-85,rarity;common;hp_multi;-85,rarity;common;def_multi;-50",,,,
1700014,기회의 룬 수호자,rune_guardian,rune_guardian,rune_guardian,1,dark,200,1,1,1,"777,077","3,392","2,909",,"rarity;boss;final_dmg_rate_multi;-80,rarity;elite;final_dmg_rate_multi;-80,rarity;common;final_dmg_rate_multi;-85,rarity;common;hp_multi;-85,rarity;common;def_multi;-50",,,,
1700015,견고의 룬 수호자,rune_guardian,rune_guardian,rune_guardian,1,light,200,1,1,1,"728,760","4,842","2,909",,"rarity;boss;final_dmg_rate_multi;-80,rarity;elite;final_dmg_rate_multi;-80,rarity;common;final_dmg_rate_multi;-85,rarity;common;hp_multi;-85,rarity;common;def_multi;-50",,,,
1700016,체력의 룬 수호자,rune_guardian,rune_guardian,rune_guardian,1,dark,200,1,1,1,"825,394","1,460","2,909",,"rarity;boss;final_dmg_rate_multi;-80,rarity;elite;final_dmg_rate_multi;-80,rarity;common;final_dmg_rate_multi;-85,rarity;common;hp_multi;-85,rarity;common;def_multi;-50",,,,
1801001,레이드,league_raid,league_raid,league_raid,1,dark,500,1,1,1,0,0,0,,,,,,
1801002,레이드,league_raid,league_raid,league_raid,1,earth,500,1,1,1,0,0,0,,,,,,
1801003,레이드,league_raid,league_raid,league_raid,1,water,500,1,1,1,0,0,0,,,,,,
1900001,이벤트던전,event,event,event,1,none,207,1,1,1,"10,004,000","4,010",20,all;0;drag_cool_add;50,,,,,
1901001,이벤트던전,event,event,event,1,none,1,1,1,1,0,0,0,,,,,,
90001,아레나,arena,arena,arena,1,none,1,1,1,1,0,0,0,"all;0;final_dmg_rate_multi;-25, all;0;final_heal_rate_multi_debuff;-50","all;0;final_dmg_rate_multi;-25, all;0;final_heal_rate_multi_debuff;-50",,,,
90002,그림자의 신전,challenge_mode,challenge_mode,challenge_mode,1,none,1,1,1,1,0,0,0,all;0;final_dmg_rate_multi;-25,all;0;final_dmg_rate_multi;-25,,,,
90003,그랜드 콜로세움,grand_arena,grand_arena,grand_arena,1,none,1,1,1,1,0,0,0,all;0;final_dmg_rate_multi;-25,all;0;final_dmg_rate_multi;-25,,,,
1911001,죄악의 환상,normal,illusion,event,1,none,207,1,2,1,0,0,0,,"all;0;accuracy_add;30,all;0;atk_multi;-75",,,,
1912001,죄악의 환상,hard,illusion,event,1,none,207,1,5,1,0,0,0,,"all;0;accuracy_add;30,all;0;atk_multi;-25",,,,
1913001,죄악의 환상,hell,illusion,event,1,none,207,1,10,1,0,0,0,,"all;0;accuracy_add;30,all;0;atk_multi;25",,,,
1914001,죄악의 환상,hellfire,illusion,event,1,none,207,1,25,1,0,0,0,,"all;0;accuracy_add;30,all;0;atk_multi;50",,,,
3011001,앙그라의 차원문,normal,dmgate_angra,1,1,none,350,1,1,1,0,0,0,,,,,,
3011002,앙그라의 차원문,normal,dmgate_angra,1,2,none,350,1,1,1,0,0,0,,,,,,
3011003,앙그라의 차원문,normal,dmgate_angra,1,3,none,350,1,1,1,0,0,0,,,,,,
3011004,앙그라의 차원문,normal,dmgate_angra,1,4,none,350,1,1,1,0,0,0,,,,,,
3011005,앙그라의 차원문,normal,dmgate_angra,1,5,none,350,1,1,1,0,0,0,,,,,,
3012101,앙그라의 차원문,normal,dmgate_angra,2,1,none,700,1,1,1,0,0,0,,,,,,
3012102,앙그라의 차원문,normal,dmgate_angra,2,2,none,700,1,1,1,0,0,0,,,,,,
3012103,앙그라의 차원문,normal,dmgate_angra,2,3,none,700,1,1,1,0,0,0,,,,,,
3012104,앙그라의 차원문,normal,dmgate_angra,2,4,none,700,1,1,1,0,0,0,,,,,,
3012105,앙그라의 차원문,normal,dmgate_angra,2,5,none,700,1,1,1,0,0,0,,,,,,
3012201,앙그라의 차원문,hard,dmgate_angra,2,1,none,1050,1,1,1,0,0,0,,,,,,
3012202,앙그라의 차원문,hard,dmgate_angra,2,2,none,1050,1,1,1,0,0,0,,,,,,
3012203,앙그라의 차원문,hard,dmgate_angra,2,3,none,1050,1,1,1,0,0,0,,,,,,
3012204,앙그라의 차원문,hard,dmgate_angra,2,4,none,1050,1,1,1,0,0,0,,,,,,
3012205,앙그라의 차원문,hard,dmgate_angra,2,5,none,1050,1,1,1,0,0,0,,,,,,
3012301,앙그라의 차원문,hell,dmgate_angra,2,1,none,1500,1,1,1,0,0,0,,,,,,
3012302,앙그라의 차원문,hell,dmgate_angra,2,2,none,1500,1,1,1,0,0,0,,,,,,
3012303,앙그라의 차원문,hell,dmgate_angra,2,3,none,1500,1,1,1,0,0,0,,,,,,
3012304,앙그라의 차원문,hell,dmgate_angra,2,4,none,1500,1,1,1,0,0,0,,,,,,
3012305,앙그라의 차원문,hell,dmgate_angra,2,5,none,1500,1,1,1,0,0,0,,,,,,
3021001,마누스의 차원문,normal,dmgate_manus,1,1,none,350,1,1,1,6754000,84385,10,,,,,,
3021002,마누스의 차원문,normal,dmgate_manus,1,2,none,350,1,1,1,2535250,3807,8448,,,,,,
3021003,마누스의 차원문,normal,dmgate_manus,1,3,none,350,1,1,1,1016500,2035,16885,,,,,,
3021004,마누스의 차원문,normal,dmgate_manus,1,4,none,350,1,1,1,3379000,3048,13510,,,,,,
3021005,마누스의 차원문,normal,dmgate_manus,1,5,none,350,1,1,1,5066500,3385,16885,,,,,,
3022101,마누스의 차원문,normal,dmgate_manus,2,1,none,700,1,1,1,13484769,168520,10,,,,,,
3022102,마누스의 차원문,normal,dmgate_manus,2,2,none,700,1,1,1,5059288,7593,16861,,,,,,
3022103,마누스의 차원문,normal,dmgate_manus,2,3,none,700,1,1,1,2026115,4054,33712,,,,,,
3022104,마누스의 차원문,normal,dmgate_manus,2,4,none,700,1,1,1,6744385,6076,26972,,,,,,
3022105,마누스의 차원문,normal,dmgate_manus,2,5,none,700,1,1,1,10114577,6750,33712,,,,,,
3022201,마누스의 차원문,hard,dmgate_manus,2,1,none,1050,1,1,1,20215538,252654,10,,,,,,
3022202,마누스의 차원문,hard,dmgate_manus,2,2,none,1050,1,1,1,7583327,11379,25274,,,,,,
3022203,마누스의 차원문,hard,dmgate_manus,2,3,none,1050,1,1,1,3035731,6073,50539,,,,,,
3022204,마누스의 차원문,hard,dmgate_manus,2,4,none,1050,1,1,1,10109769,9105,40433,,,,,,
3022205,마누스의 차원문,hard,dmgate_manus,2,5,none,1050,1,1,1,15162654,10116,50539,,,,,,
3022301,마누스의 차원문,hell,dmgate_manus,2,1,none,1500,1,1,1,28869385,360827,10,,,,,,
3022302,마누스의 차원문,hell,dmgate_manus,2,2,none,1500,1,1,1,10828519,16247,36092,,,,,,
3022303,마누스의 차원문,hell,dmgate_manus,2,3,none,1500,1,1,1,4333808,8670,72173,,,,,,
3022304,마누스의 차원문,hell,dmgate_manus,2,4,none,1500,1,1,1,14436692,12999,57741,,,,,,
3022305,마누스의 차원문,hell,dmgate_manus,2,5,none,1500,1,1,1,21653038,14443,72173,,,,,,
3100101,훈련용 가고일,event,event_dealking,event_dealking,1,light,500,1,1,1,0,0,0,,,,,,
3100102,훈련용 가고일,event,event_dealking,event_dealking,2,fire,500,1,1,1,0,0,0,,,,,,
3100103,훈련용 가고일,event,event_dealking,event_dealking,3,water,500,1,1,1,0,0,0,,,,,,
3100104,훈련용 가고일,event,event_dealking,event_dealking,4,earth,500,1,1,1,0,0,0,,,,,,
3100105,훈련용 가고일,event,event_dealking,event_dealking,5,dark,500,1,1,1,0,0,0,,,,,,
3100201,훈련용 수정 거인,event,event_dealking,event_dealking,1,light,500,1,1,1,0,0,0,,,,,,
3100202,훈련용 수정 거인,event,event_dealking,event_dealking,2,fire,500,1,1,1,0,0,0,,,,,,
3100203,훈련용 수정 거인,event,event_dealking,event_dealking,3,water,500,1,1,1,0,0,0,,,,,,
3100204,훈련용 수정 거인,event,event_dealking,event_dealking,4,earth,500,1,1,1,0,0,0,,,,,,
3100205,훈련용 수정 거인,event,event_dealking,event_dealking,5,dark,500,1,1,1,0,0,0,,,,,,
3200001,정예전,world_raid,world_raid,world_raid,1,none,1500,40,1,1,1,0,0,,,,,,
3200002,협동전,world_raid,world_raid,world_raid,1,none,1500,1.3,1,1.3,"2,261,450","10,423","17,366",,rarity;common;atk_dmg_adj_rate_add;100,113073,,,
3200003,지구전,world_raid,world_raid,world_raid,1,none,1500,1,1,1,0,0,0,,,,,,
4230101,어둠 속에서 깨어난 작은 용,story,story_dungeon,1,1,none,20,1,1,1,0,0,0,,,,,,
4230102,고통 속에서도 꺼지지 않은 지혜,story,story_dungeon,1,2,none,25,1,1,1,0,0,0,,,,,,
4230103,속박 속에서도 굽히지 않은 신의,story,story_dungeon,1,3,none,30,1,1,1,0,0,0,,,,,,
4230104,절망 속에서도 꺾이지 않은 용기,story,story_dungeon,1,4,none,35,1,1,1,0,0,0,,,,,,
4230105,그리고 희망이 있었다.,story,story_dungeon,1,5,none,40,1,1,1,0,0,0,,,,,,
4230106,빛의 증명 - 보통,normal,story_dungeon,1,6,none,60,1,1,1,0,0,0,,,,,,
4230107,빛의 증명 - 어려움,hard,story_dungeon,1,7,none,120,1,1,1,0,0,0,,,,,,
4230108,빛의 증명 - 지옥,hell,story_dungeon,1,8,none,250,1,1,1,0,0,0,,,,,,
4230109,빛의 증명 - 불지옥,hellfire,story_dungeon,1,9,none,500,1,1,1,0,0,0,,,,,,
4230110,빛의 증명 - 절망,despair,story_dungeon,1,10,none,800,1,1,1,0,0,0,,,,,,
4230111,빛의 도전 - 초월1,transcendence1,story_dungeon,1,11,none,1000,1,1,1,0,0,0,,,,,,
4230112,빛의 도전 - 초월2,transcendence2,story_dungeon,1,12,none,1250,1,1,1,0,0,0,,,,,,
4230113,빛의 도전 - 초월3,transcendence3,story_dungeon,1,13,none,1600,1,1,1,0,0,0,,,,,,
4230114,빛의 도전 - 초월4,transcendence4,story_dungeon,1,14,none,2100,1,1,1,0,0,0,,,,,,
4230115,빛의 도전 - 초월5,transcendence5,story_dungeon,1,15,none,3000,1,1,1,0,0,0,,,,,,
4230116,빛의 도전 - 초월6,transcendence6,story_dungeon,1,16,none,1600,1,1,1,0,0,0,,,,,,
4230117,빛의 도전 - 초월7,transcendence7,story_dungeon,1,17,none,1900,1,1,1,0,0,0,,,,,,
4230118,빛의 도전 - 초월8,transcendence8,story_dungeon,1,18,none,2200,1,1,1,0,0,0,,,,,,
4230119,빛의 도전 - 초월9,transcendence9,story_dungeon,1,19,none,2600,1,1,1,0,0,0,,,,,,
4230120,빛의 도전 - 초월10,transcendence10,story_dungeon,1,20,none,3100,1,1,1,0,0,0,,,,,,
4230121,빛과 어둠,story,story_dungeon,1,1,none,20,1,1,1,0,0,0,,,,,,
4230122,유일한 빛,story,story_dungeon,1,2,none,25,1,1,1,0,0,0,,,,,,
4230123,타락의 속삭임,story,story_dungeon,1,3,none,30,1,1,1,0,0,0,,,,,,
4230124,시간의 굴레,story,story_dungeon,1,4,none,35,1,1,1,0,0,0,,,,,,
4230125,파멸의 다크닉스,story,story_dungeon,1,5,none,40,1,1,1,0,0,0,,,,,,
4230126,파멸의 어둠 - 보통,normal,story_dungeon,1,6,none,60,1,1,1,0,0,0,,,,,,
4230127,파멸의 어둠 - 어려움,hard,story_dungeon,1,7,none,120,1,1,1,0,0,0,,,,,,
4230128,파멸의 어둠 - 지옥,hell,story_dungeon,1,8,none,500,1,1,1,0,0,0,,,,,,
4230129,파멸의 어둠 - 불지옥,hellfire,story_dungeon,1,9,none,800,1,1,1,0,0,0,,,,,,
4230130,파멸의 어둠 - 절망,despair,story_dungeon,1,10,none,1000,1,1,1,0,0,0,,,,,,
4230131,억겁의 시간 - 파멸1,transcendence1,story_dungeon,1,11,none,1250,1,1,1,0,0,0,,,,,,
4230132,억겁의 시간 - 파멸2,transcendence2,story_dungeon,1,12,none,1600,1,1,1,0,0,0,,,,,,
4230133,억겁의 시간 - 파멸3,transcendence3,story_dungeon,1,13,none,1900,1,1,1,0,0,0,,,,,,
4230134,억겁의 시간 - 파멸4,transcendence4,story_dungeon,1,14,none,2200,1,1,1,0,0,0,,,,,,
4230135,억겁의 시간 - 파멸5,transcendence5,story_dungeon,1,15,none,3000,1,1,1,0,0,0,,,,,,
4230136,드래곤 테이머와 번개고룡,story,story_dungeon,1,1,none,20,1,1,1,0,0,0,,,,,,
4230137,정의란 무엇인가?,story,story_dungeon,1,2,none,25,1,1,1,0,0,0,,,,,,
4230138,검은 사도의 습격,story,story_dungeon,1,3,none,30,1,1,1,0,0,0,,,,,,
4230139,정의 실현,story,story_dungeon,1,4,none,35,1,1,1,0,0,0,,,,,,
4230140,전율의 번개고룡,story,story_dungeon,1,5,none,40,1,1,1,0,0,0,,,,,,
4230141,전율의 번개 - 보통,normal,story_dungeon,1,6,none,60,1,1,1,0,0,0,,,,,,
4230142,전율의 번개 - 어려움,hard,story_dungeon,1,7,none,250,1,1,1,0,0,0,,,,,,
4230143,전율의 번개 - 지옥,hell,story_dungeon,1,8,none,500,1,1,1,0,0,0,,,,,,
4230144,전율의 번개 - 불지옥,hellfire,story_dungeon,1,9,none,800,1,1,1,0,0,0,,,,,,
4230145,전율의 번개 - 절망,despair,story_dungeon,1,10,none,1000,1,1,1,0,0,0,,,,,,
4230146,염화의 땅 - 전율1,transcendence1,story_dungeon,1,11,none,1250,1,1,1,0,0,0,,,,,,
4230147,염화의 땅 - 전율2,transcendence2,story_dungeon,1,12,none,1600,1,1,1,0,0,0,,,,,,
4230148,염화의 땅 - 전율3,transcendence3,story_dungeon,1,13,none,1900,1,1,1,0,0,0,,,,,,
4230149,염화의 땅 - 전율4,transcendence4,story_dungeon,1,14,none,2200,1,1,1,0,0,0,,,,,,
4230150,염화의 땅 - 전율5,transcendence5,story_dungeon,1,15,none,3000,1,1,1,0,0,0,,,,,,
4230151,염화의 땅 - 전율6,transcendence6,story_dungeon,1,16,none,1600,1,1,1,0,0,0,,,,,,
4230152,염화의 땅 - 전율7,transcendence7,story_dungeon,1,17,none,1900,1,1,1,0,0,0,,,,,,
4230153,염화의 땅 - 전율8,transcendence8,story_dungeon,1,18,none,2200,1,1,1,0,0,0,,,,,,
4230154,염화의 땅 - 전율9,transcendence9,story_dungeon,1,19,none,2600,1,1,1,0,0,0,,,,,,
4230155,염화의 땅 - 전율10,transcendence10,story_dungeon,1,20,none,3100,1,1,1,0,0,0,,,,,,
4230156,시련의 시작,story,story_dungeon,1,1,none,20,1,1,1,0,0,0,,,,,,
4230157,힘을 향한 탐욕,story,story_dungeon,1,2,none,25,1,1,1,0,0,0,,,,,,
