stage,t_name,season_id,r_difficult,single_reward,mode,r_chapter_info,r_stage_info,attr,cost_type,cost_value,time_limit,wave,tamer_exp,dragon_exp,r_dragon_exp,r_cost_per_exp,gold_min,gold_max,r_gold_aver,mission_01,mission_02,mission_03,item_1_id,item_1_min,item_1_max,item_1_rate,item_2_id,item_2_min,item_2_max,item_2_rate,item_3_id,item_3_min,item_3_max,item_3_rate,item_4_id,item_4_min,item_4_max,item_4_rate,item_5_id,item_5_min,item_5_max,item_5_rate,item_6_id,item_6_min,item_6_max,item_6_rate
1500259,클랜던전,,clan,0,clan,clan,259,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500260,클랜던전,,clan,0,clan,clan,260,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500261,클랜던전,,clan,0,clan,clan,261,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500262,클랜던전,,clan,0,clan,clan,262,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500263,클랜던전,,clan,0,clan,clan,263,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500264,클랜던전,,clan,0,clan,clan,264,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500265,클랜던전,,clan,0,clan,clan,265,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500266,클랜던전,,clan,0,clan,clan,266,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500267,클랜던전,,clan,0,clan,clan,267,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500268,클랜던전,,clan,0,clan,clan,268,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500269,클랜던전,,clan,0,clan,clan,269,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500270,클랜던전,,clan,0,clan,clan,270,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500271,클랜던전,,clan,0,clan,clan,271,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500272,클랜던전,,clan,0,clan,clan,272,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500273,클랜던전,,clan,0,clan,clan,273,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500274,클랜던전,,clan,0,clan,clan,274,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500275,클랜던전,,clan,0,clan,clan,275,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500276,클랜던전,,clan,0,clan,clan,276,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500277,클랜던전,,clan,0,clan,clan,277,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500278,클랜던전,,clan,0,clan,clan,278,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500279,클랜던전,,clan,0,clan,clan,279,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500280,클랜던전,,clan,0,clan,clan,280,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500281,클랜던전,,clan,0,clan,clan,281,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500282,클랜던전,,clan,0,clan,clan,282,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500283,클랜던전,,clan,0,clan,clan,283,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500284,클랜던전,,clan,0,clan,clan,284,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500285,클랜던전,,clan,0,clan,clan,285,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500286,클랜던전,,clan,0,clan,clan,286,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500287,클랜던전,,clan,0,clan,clan,287,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500288,클랜던전,,clan,0,clan,clan,288,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500289,클랜던전,,clan,0,clan,clan,289,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500290,클랜던전,,clan,0,clan,clan,290,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500291,클랜던전,,clan,0,clan,clan,291,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500292,클랜던전,,clan,0,clan,clan,292,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500293,클랜던전,,clan,0,clan,clan,293,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500294,클랜던전,,clan,0,clan,clan,294,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500295,클랜던전,,clan,0,clan,clan,295,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500296,클랜던전,,clan,0,clan,clan,296,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500297,클랜던전,,clan,0,clan,clan,297,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500298,클랜던전,,clan,0,clan,clan,298,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500299,클랜던전,,clan,0,clan,clan,299,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500300,클랜던전,,clan,0,clan,clan,300,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500301,클랜던전,,clan,0,clan,clan,301,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500302,클랜던전,,clan,0,clan,clan,302,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500303,클랜던전,,clan,0,clan,clan,303,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500304,클랜던전,,clan,0,clan,clan,304,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500305,클랜던전,,clan,0,clan,clan,305,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500306,클랜던전,,clan,0,clan,clan,306,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500307,클랜던전,,clan,0,clan,clan,307,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500308,클랜던전,,clan,0,clan,clan,308,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500309,클랜던전,,clan,0,clan,clan,309,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500310,클랜던전,,clan,0,clan,clan,310,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500311,클랜던전,,clan,0,clan,clan,311,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500312,클랜던전,,clan,0,clan,clan,312,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500313,클랜던전,,clan,0,clan,clan,313,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500314,클랜던전,,clan,0,clan,clan,314,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500315,클랜던전,,clan,0,clan,clan,315,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500316,클랜던전,,clan,0,clan,clan,316,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500317,클랜던전,,clan,0,clan,clan,317,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500318,클랜던전,,clan,0,clan,clan,318,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500319,클랜던전,,clan,0,clan,clan,319,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500320,클랜던전,,clan,0,clan,clan,320,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500321,클랜던전,,clan,0,clan,clan,321,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500322,클랜던전,,clan,0,clan,clan,322,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500323,클랜던전,,clan,0,clan,clan,323,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500324,클랜던전,,clan,0,clan,clan,324,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500325,클랜던전,,clan,0,clan,clan,325,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500326,클랜던전,,clan,0,clan,clan,326,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500327,클랜던전,,clan,0,clan,clan,327,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500328,클랜던전,,clan,0,clan,clan,328,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500329,클랜던전,,clan,0,clan,clan,329,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500330,클랜던전,,clan,0,clan,clan,330,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500331,클랜던전,,clan,0,clan,clan,331,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500332,클랜던전,,clan,0,clan,clan,332,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500333,클랜던전,,clan,0,clan,clan,333,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500334,클랜던전,,clan,0,clan,clan,334,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500335,클랜던전,,clan,0,clan,clan,335,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500336,클랜던전,,clan,0,clan,clan,336,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500337,클랜던전,,clan,0,clan,clan,337,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500338,클랜던전,,clan,0,clan,clan,338,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500339,클랜던전,,clan,0,clan,clan,339,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500340,클랜던전,,clan,0,clan,clan,340,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500341,클랜던전,,clan,0,clan,clan,341,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500342,클랜던전,,clan,0,clan,clan,342,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500343,클랜던전,,clan,0,clan,clan,343,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500344,클랜던전,,clan,0,clan,clan,344,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500345,클랜던전,,clan,0,clan,clan,345,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500346,클랜던전,,clan,0,clan,clan,346,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500347,클랜던전,,clan,0,clan,clan,347,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500348,클랜던전,,clan,0,clan,clan,348,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500349,클랜던전,,clan,0,clan,clan,349,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500350,클랜던전,,clan,0,clan,clan,350,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500351,클랜던전,,clan,0,clan,clan,351,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500352,클랜던전,,clan,0,clan,clan,352,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500353,클랜던전,,clan,0,clan,clan,353,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500354,클랜던전,,clan,0,clan,clan,354,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500355,클랜던전,,clan,0,clan,clan,355,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500356,클랜던전,,clan,0,clan,clan,356,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500357,클랜던전,,clan,0,clan,clan,357,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500358,클랜던전,,clan,0,clan,clan,358,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500359,클랜던전,,clan,0,clan,clan,359,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500360,클랜던전,,clan,0,clan,clan,360,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500361,클랜던전,,clan,0,clan,clan,361,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500362,클랜던전,,clan,0,clan,clan,362,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500363,클랜던전,,clan,0,clan,clan,363,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500364,클랜던전,,clan,0,clan,clan,364,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500365,클랜던전,,clan,0,clan,clan,365,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500366,클랜던전,,clan,0,clan,clan,366,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500367,클랜던전,,clan,0,clan,clan,367,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500368,클랜던전,,clan,0,clan,clan,368,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500369,클랜던전,,clan,0,clan,clan,369,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500370,클랜던전,,clan,0,clan,clan,370,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500371,클랜던전,,clan,0,clan,clan,371,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500372,클랜던전,,clan,0,clan,clan,372,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500373,클랜던전,,clan,0,clan,clan,373,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500374,클랜던전,,clan,0,clan,clan,374,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500375,클랜던전,,clan,0,clan,clan,375,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500376,클랜던전,,clan,0,clan,clan,376,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500377,클랜던전,,clan,0,clan,clan,377,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500378,클랜던전,,clan,0,clan,clan,378,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500379,클랜던전,,clan,0,clan,clan,379,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500380,클랜던전,,clan,0,clan,clan,380,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500381,클랜던전,,clan,0,clan,clan,381,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500382,클랜던전,,clan,0,clan,clan,382,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500383,클랜던전,,clan,0,clan,clan,383,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500384,클랜던전,,clan,0,clan,clan,384,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500385,클랜던전,,clan,0,clan,clan,385,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500386,클랜던전,,clan,0,clan,clan,386,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500387,클랜던전,,clan,0,clan,clan,387,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500388,클랜던전,,clan,0,clan,clan,388,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500389,클랜던전,,clan,0,clan,clan,389,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500390,클랜던전,,clan,0,clan,clan,390,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500391,클랜던전,,clan,0,clan,clan,391,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500392,클랜던전,,clan,0,clan,clan,392,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500393,클랜던전,,clan,0,clan,clan,393,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500394,클랜던전,,clan,0,clan,clan,394,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500395,클랜던전,,clan,0,clan,clan,395,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500396,클랜던전,,clan,0,clan,clan,396,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500397,클랜던전,,clan,0,clan,clan,397,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500398,클랜던전,,clan,0,clan,clan,398,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500399,클랜던전,,clan,0,clan,clan,399,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500400,클랜던전,,clan,0,clan,clan,400,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500401,클랜던전,,clan,0,clan,clan,401,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500402,클랜던전,,clan,0,clan,clan,402,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500403,클랜던전,,clan,0,clan,clan,403,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500404,클랜던전,,clan,0,clan,clan,404,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500405,클랜던전,,clan,0,clan,clan,405,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500406,클랜던전,,clan,0,clan,clan,406,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500407,클랜던전,,clan,0,clan,clan,407,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500408,클랜던전,,clan,0,clan,clan,408,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500409,클랜던전,,clan,0,clan,clan,409,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500410,클랜던전,,clan,0,clan,clan,410,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500411,클랜던전,,clan,0,clan,clan,411,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500412,클랜던전,,clan,0,clan,clan,412,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500413,클랜던전,,clan,0,clan,clan,413,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500414,클랜던전,,clan,0,clan,clan,414,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500415,클랜던전,,clan,0,clan,clan,415,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500416,클랜던전,,clan,0,clan,clan,416,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500417,클랜던전,,clan,0,clan,clan,417,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500418,클랜던전,,clan,0,clan,clan,418,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500419,클랜던전,,clan,0,clan,clan,419,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500420,클랜던전,,clan,0,clan,clan,420,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500421,클랜던전,,clan,0,clan,clan,421,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500422,클랜던전,,clan,0,clan,clan,422,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500423,클랜던전,,clan,0,clan,clan,423,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500424,클랜던전,,clan,0,clan,clan,424,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500425,클랜던전,,clan,0,clan,clan,425,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500426,클랜던전,,clan,0,clan,clan,426,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500427,클랜던전,,clan,0,clan,clan,427,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500428,클랜던전,,clan,0,clan,clan,428,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500429,클랜던전,,clan,0,clan,clan,429,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500430,클랜던전,,clan,0,clan,clan,430,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500431,클랜던전,,clan,0,clan,clan,431,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500432,클랜던전,,clan,0,clan,clan,432,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500433,클랜던전,,clan,0,clan,clan,433,fire,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500434,클랜던전,,clan,0,clan,clan,434,light,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500435,클랜던전,,clan,0,clan,clan,435,dark,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500436,클랜던전,,clan,0,clan,clan,436,earth,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500437,클랜던전,,clan,0,clan,clan,437,water,cldg,0,120,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
