item,category,t_name,t_desc,icon,type,full_type,attr,role,color,rarity,grade,evolution,did,count,sale_price,get_region,package,tool_name,inbox_icon
790781,object,미니드래곤(땅),"작은 성체로 빠른 스피드를 뽐내는 미니 드래곤. “작은 고추가 맵다.""는 속담처럼, 작다고 무시하면 안 된다.",,dragon,,,,,,5,3,120781,1,300,,,5등급 미니드래곤(땅) 성룡,
790782,object,미니드래곤(물),"작은 성체로 빠른 스피드를 뽐내는 미니 드래곤. “작은 고추가 맵다.""는 속담처럼, 작다고 무시하면 안 된다.",,dragon,,,,,,5,3,120782,1,300,,,5등급 미니드래곤(물) 성룡,
790783,object,미니드래곤(불),"작은 성체로 빠른 스피드를 뽐내는 미니 드래곤. “작은 고추가 맵다.""는 속담처럼, 작다고 무시하면 안 된다.",,dragon,,,,,,5,3,120783,1,300,,,5등급 미니드래곤(불) 성룡,
790784,object,미니드래곤(빛),"작은 성체로 빠른 스피드를 뽐내는 미니 드래곤. “작은 고추가 맵다.""는 속담처럼, 작다고 무시하면 안 된다.",,dragon,,,,,,5,3,120784,1,300,,,5등급 미니드래곤(빛) 성룡,
790791,object,미트라(땅),신의 의지를 따르며 넒은 우주를 오가면서 여러 행성의 질서를 지키고 죄를 범한 불멸자를 처벌하는 사명을 맡고 있는 드래곤. 과거에 자신이 봉인했던 앙그라를 쫓아 지상으로 내려왔다.,,dragon,,,,,,5,3,120791,1,300,,,5등급 미트라(땅) 성룡,
790792,object,미트라(물),신의 의지를 따르며 넒은 우주를 오가면서 여러 행성의 질서를 지키고 죄를 범한 불멸자를 처벌하는 사명을 맡고 있는 드래곤. 과거에 자신이 봉인했던 앙그라를 쫓아 지상으로 내려왔다.,,dragon,,,,,,5,3,120792,1,300,,,5등급 미트라(물) 성룡,
790794,object,미트라(빛),신의 의지를 따르며 넒은 우주를 오가면서 여러 행성의 질서를 지키고 죄를 범한 불멸자를 처벌하는 사명을 맡고 있는 드래곤. 과거에 자신이 봉인했던 앙그라를 쫓아 지상으로 내려왔다.,,dragon,,,,,,5,3,120794,1,300,,,5등급 미트라(빛) 성룡,
790801,object,뇌신(땅),큰 구름을 몰고 다니며 날씨와 번개를 자유자재로 부리는 드래곤. 평소에는 날씨를 조종하여 사람들을 윤택하게 해주지만 악에 빠진 자들에게는 거대한 번개로 천벌을 내린다.,,dragon,,,,,,5,3,120801,1,300,,,5등급 뇌신(땅) 성룡,
790803,object,뇌신(불),큰 구름을 몰고 다니며 날씨와 번개를 자유자재로 부리는 드래곤. 평소에는 날씨를 조종하여 사람들을 윤택하게 해주지만 악에 빠진 자들에게는 거대한 번개로 천벌을 내린다.,,dragon,,,,,,5,3,120803,1,300,,,5등급 뇌신(불) 성룡,
790804,object,뇌신(빛),큰 구름을 몰고 다니며 날씨와 번개를 자유자재로 부리는 드래곤. 평소에는 날씨를 조종하여 사람들을 윤택하게 해주지만 악에 빠진 자들에게는 거대한 번개로 천벌을 내린다.,,dragon,,,,,,5,3,120804,1,300,,,5등급 뇌신(빛) 성룡,
790811,object,제트드래곤(땅),특이한 모양의 날개를 지닌 드래곤. 고속으로 이동할 때 나는 특이한 소리 때문에 제트 드래곤이라는 이름이 붙었다.,,dragon,,,,,,5,3,120811,1,300,,,5등급 제트드래곤(땅) 성룡,
790812,object,제트드래곤(물),특이한 모양의 날개를 지닌 드래곤. 고속으로 이동할 때 나는 특이한 소리 때문에 제트 드래곤이라는 이름이 붙었다.,,dragon,,,,,,5,3,120812,1,300,,,5등급 제트드래곤(물) 성룡,
790813,object,제트드래곤(불),특이한 모양의 날개를 지닌 드래곤. 고속으로 이동할 때 나는 특이한 소리 때문에 제트 드래곤이라는 이름이 붙었다.,,dragon,,,,,,5,3,120813,1,300,,,5등급 제트드래곤(불) 성룡,
790814,object,제트드래곤(빛),특이한 모양의 날개를 지닌 드래곤. 고속으로 이동할 때 나는 특이한 소리 때문에 제트 드래곤이라는 이름이 붙었다.,,dragon,,,,,,5,3,120814,1,300,,,5등급 제트드래곤(빛) 성룡,
790821,object,바그마(땅),자연을 지키고 보호하는 요정 드래곤. 매서운 빛의 파장을 불러오는 존재로 그라노스를 도와 크로낙을 무찔렀다.,,dragon,,,,,,5,3,120821,1,300,,,5등급 바그마(땅) 성룡,
790822,object,바그마(물),자연을 지키고 보호하는 요정 드래곤. 매서운 빛의 파장을 불러오는 존재로 그라노스를 도와 크로낙을 무찔렀다.,,dragon,,,,,,5,3,120822,1,300,,,5등급 바그마(물) 성룡,
790823,object,바그마(불),자연을 지키고 보호하는 요정 드래곤. 매서운 빛의 파장을 불러오는 존재로 그라노스를 도와 크로낙을 무찔렀다.,,dragon,,,,,,5,3,120823,1,300,,,5등급 바그마(불) 성룡,
790824,object,바그마(빛),자연을 지키고 보호하는 요정 드래곤. 매서운 빛의 파장을 불러오는 존재로 그라노스를 도와 크로낙을 무찔렀다.,,dragon,,,,,,5,3,120824,1,300,,,5등급 바그마(빛) 성룡,
790841,object,타로스(땅),강철과 같은 턱과 용암보다 뜨거운 손톱을 가진 드래곤. 전투에서 뜨거운 성격과 유연한 몸놀림을 고루 갖춘 베테랑의 면모를 보여준다.,,dragon,,,,,,5,3,120841,1,300,,,5등급 타로스(땅) 성룡,
790842,object,타로스(물),강철과 같은 턱과 용암보다 뜨거운 손톱을 가진 드래곤. 전투에서 뜨거운 성격과 유연한 몸놀림을 고루 갖춘 베테랑의 면모를 보여준다.,,dragon,,,,,,5,3,120842,1,300,,,5등급 타로스(물) 성룡,
790843,object,타로스(불),강철과 같은 턱과 용암보다 뜨거운 손톱을 가진 드래곤. 전투에서 뜨거운 성격과 유연한 몸놀림을 고루 갖춘 베테랑의 면모를 보여준다.,,dragon,,,,,,5,3,120843,1,300,,,5등급 타로스(불) 성룡,
790845,object,타로스(어둠),강철과 같은 턱과 용암보다 뜨거운 손톱을 가진 드래곤. 전투에서 뜨거운 성격과 유연한 몸놀림을 고루 갖춘 베테랑의 면모를 보여준다.,,dragon,,,,,,5,3,120845,1,300,,,5등급 타로스(어둠) 성룡,
790834,object,베르나(빛),빛의 역사에서 마이아와 더불어 가장 숭고한 존재로 기록되고 있는 드래곤. 수많은 모험담과 전설을 만들어 내었으며 형형색색의 빛으로 반짝이는 날개는 그녀의 상징과도 같은 존재이다.,,dragon,,,,,,5,3,120834,1,300,,,5등급 베르나(빛) 성룡,
790835,object,베르나(어둠),빛의 역사에서 마이아와 더불어 가장 숭고한 존재로 기록되고 있는 드래곤. 수많은 모험담과 전설을 만들어 내었으며 형형색색의 빛으로 반짝이는 날개는 그녀의 상징과도 같은 존재이다.,,dragon,,,,,,5,3,120835,1,300,,,5등급 베르나(어둠) 성룡,
790851,object,카멜레용(땅),피부 색을 자유자재로 바꿀 수 있는 드래곤. 기분에 따라 색상이 바뀌기도 하니 붉은 색을 띠고 있다면 가까이 가지 않는 것이 좋다. 입 안에 혀를 돌돌 말고 있어 몸 길이의 10배까지 늘어난다고 한다,,dragon,,,,,,4,3,120851,1,300,,,4등급 카멜레용(땅) 성룡,
790852,object,카멜레용(물),피부 색을 자유자재로 바꿀 수 있는 드래곤. 기분에 따라 색상이 바뀌기도 하니 붉은 색을 띠고 있다면 가까이 가지 않는 것이 좋다. 입 안에 혀를 돌돌 말고 있어 몸 길이의 10배까지 늘어난다고 한다,,dragon,,,,,,4,3,120852,1,300,,,4등급 카멜레용(물) 성룡,
790853,object,카멜레용(불),피부 색을 자유자재로 바꿀 수 있는 드래곤. 기분에 따라 색상이 바뀌기도 하니 붉은 색을 띠고 있다면 가까이 가지 않는 것이 좋다. 입 안에 혀를 돌돌 말고 있어 몸 길이의 10배까지 늘어난다고 한다,,dragon,,,,,,4,3,120853,1,300,,,4등급 카멜레용(불) 성룡,
790861,object,하데스(땅),깊고 깊은 저승의 심연에서 태어난 드래곤. 붉게 빛나는 눈에는 지상의 살아있는 모든 것에 대한 분노가 깃들어 있다.,,dragon,,,,,,5,3,120861,1,300,,,5등급 하데스(땅) 성룡,
790862,object,하데스(물),깊고 깊은 저승의 심연에서 태어난 드래곤. 붉게 빛나는 눈에는 지상의 살아있는 모든 것에 대한 분노가 깃들어 있다.,,dragon,,,,,,5,3,120862,1,300,,,5등급 하데스(물) 성룡,
790863,object,하데스(불),깊고 깊은 저승의 심연에서 태어난 드래곤. 붉게 빛나는 눈에는 지상의 살아있는 모든 것에 대한 분노가 깃들어 있다.,,dragon,,,,,,5,3,120863,1,300,,,5등급 하데스(불) 성룡,
790865,object,하데스(어둠),깊고 깊은 저승의 심연에서 태어난 드래곤. 붉게 빛나는 눈에는 지상의 살아있는 모든 것에 대한 분노가 깃들어 있다.,,dragon,,,,,,5,3,120865,1,300,,,5등급 하데스(어둠) 성룡,
790871,object,아이리스(땅),"인간의 세상을 동경해서 인간이 되기를 바라고 있는 드래곤, 오랜 노력 끝에 인간의 모습으로 변화하는 비술 폴리모프를 얻게 되었다.",,dragon,,,,,,5,3,120871,1,300,,,5등급 아이리스(땅) 성룡,
790872,object,아이리스(물),"인간의 세상을 동경해서 인간이 되기를 바라고 있는 드래곤, 오랜 노력 끝에 인간의 모습으로 변화하는 비술 폴리모프를 얻게 되었다.",,dragon,,,,,,5,3,120872,1,300,,,5등급 아이리스(물) 성룡,
790874,object,아이리스(빛),"인간의 세상을 동경해서 인간이 되기를 바라고 있는 드래곤, 오랜 노력 끝에 인간의 모습으로 변화하는 비술 폴리모프를 얻게 되었다.",,dragon,,,,,,5,3,120874,1,300,,,5등급 아이리스(빛) 성룡,
790881,object,페넬리온(땅),맑은 영혼을 가진 자의 꿈 속에서만 나타난다고 전해지는 환상의 드래곤. 태양처럼 빛나는 뿔에는 모든 어둠을 정화시키는 신성한 힘이 담겨 있다고 한다.,,dragon,,,,,,5,3,120881,1,300,,,5등급 페넬리온(땅) 성룡,
790882,object,페넬리온(물),맑은 영혼을 가진 자의 꿈 속에서만 나타난다고 전해지는 환상의 드래곤. 태양처럼 빛나는 뿔에는 모든 어둠을 정화시키는 신성한 힘이 담겨 있다고 한다.,,dragon,,,,,,5,3,120882,1,300,,,5등급 페넬리온(물) 성룡,
790884,object,페넬리온(빛),맑은 영혼을 가진 자의 꿈 속에서만 나타난다고 전해지는 환상의 드래곤. 태양처럼 빛나는 뿔에는 모든 어둠을 정화시키는 신성한 힘이 담겨 있다고 한다.,,dragon,,,,,,5,3,120884,1,300,,,5등급 페넬리온(빛) 성룡,
790885,object,페넬리온(어둠),맑은 영혼을 가진 자의 꿈 속에서만 나타난다고 전해지는 환상의 드래곤. 태양처럼 빛나는 뿔에는 모든 어둠을 정화시키는 신성한 힘이 담겨 있다고 한다.,,dragon,,,,,,5,3,120885,1,300,,,5등급 페넬리온(어둠) 성룡,
790891,object,어비스엣지(땅),심해에서 살아가는 무시무시한 특화형 드래곤. 방어형 드래곤임에도 불구하고 사나운 성격은 공격형 드래곤과 견줄 정도이다. 매섭게 솟아오른 뿔은 심해의 칼날이라고 불릴 정도로 뛰어난 파괴력을 자랑한다.,,dragon,,,,,,5,3,120891,1,300,,,5등급 어비스엣지(땅) 성룡,
790892,object,어비스엣지(물),심해에서 살아가는 무시무시한 특화형 드래곤. 방어형 드래곤임에도 불구하고 사나운 성격은 공격형 드래곤과 견줄 정도이다. 매섭게 솟아오른 뿔은 심해의 칼날이라고 불릴 정도로 뛰어난 파괴력을 자랑한다.,,dragon,,,,,,5,3,120892,1,300,,,5등급 어비스엣지(물) 성룡,
790893,object,어비스엣지(불),심해에서 살아가는 무시무시한 특화형 드래곤. 방어형 드래곤임에도 불구하고 사나운 성격은 공격형 드래곤과 견줄 정도이다. 매섭게 솟아오른 뿔은 심해의 칼날이라고 불릴 정도로 뛰어난 파괴력을 자랑한다.,,dragon,,,,,,5,3,120893,1,300,,,5등급 어비스엣지(불) 성룡,
790894,object,어비스엣지(빛),심해에서 살아가는 무시무시한 특화형 드래곤. 방어형 드래곤임에도 불구하고 사나운 성격은 공격형 드래곤과 견줄 정도이다. 매섭게 솟아오른 뿔은 심해의 칼날이라고 불릴 정도로 뛰어난 파괴력을 자랑한다.,,dragon,,,,,,5,3,120894,1,300,,,5등급 어비스엣지(빛) 성룡,
790901,object,슈팅스타(땅),신비한 고산에 머물며 자신의 가족을 부양하는 터잡이 드래곤. 한군데 서식지를 정하면 반드시 그 장소에 머물다 생을 마감하는 고집스러운 면이 돋보이는 드래곤이다. 전통을 중시하는 만큼 고리타분한 면도 다수 있다,,dragon,,,,,,5,3,120901,1,300,,,5등급 슈팅스타(땅) 성룡,
790902,object,슈팅스타(물),신비한 고산에 머물며 자신의 가족을 부양하는 터잡이 드래곤. 한군데 서식지를 정하면 반드시 그 장소에 머물다 생을 마감하는 고집스러운 면이 돋보이는 드래곤이다. 전통을 중시하는 만큼 고리타분한 면도 다수 있다,,dragon,,,,,,5,3,120902,1,300,,,5등급 슈팅스타(물) 성룡,
790903,object,슈팅스타(불),신비한 고산에 머물며 자신의 가족을 부양하는 터잡이 드래곤. 한군데 서식지를 정하면 반드시 그 장소에 머물다 생을 마감하는 고집스러운 면이 돋보이는 드래곤이다. 전통을 중시하는 만큼 고리타분한 면도 다수 있다,,dragon,,,,,,5,3,120903,1,300,,,5등급 슈팅스타(불) 성룡,
790904,object,슈팅스타(빛),신비한 고산에 머물며 자신의 가족을 부양하는 터잡이 드래곤. 한군데 서식지를 정하면 반드시 그 장소에 머물다 생을 마감하는 고집스러운 면이 돋보이는 드래곤이다. 전통을 중시하는 만큼 고리타분한 면도 다수 있다,,dragon,,,,,,5,3,120904,1,300,,,5등급 슈팅스타(빛) 성룡,
791001,object,솔라(땅),영롱한 태양의 빛을 지닌 드래곤. 만물에게 빛을 전해주는 태양처럼 따스한 힘을 지녔으며 매우 온화하고 자비로운 성격이다.,,dragon,,,,,,5,3,121001,1,300,,,5등급 솔라(땅) 성룡,
791002,object,솔라(물),영롱한 태양의 빛을 지닌 드래곤. 만물에게 빛을 전해주는 태양처럼 따스한 힘을 지녔으며 매우 온화하고 자비로운 성격이다.,,dragon,,,,,,5,3,121002,1,300,,,5등급 솔라(물) 성룡,
791003,object,솔라(불),영롱한 태양의 빛을 지닌 드래곤. 만물에게 빛을 전해주는 태양처럼 따스한 힘을 지녔으며 매우 온화하고 자비로운 성격이다.,,dragon,,,,,,5,3,121003,1,300,,,5등급 솔라(불) 성룡,
791004,object,솔라(빛),영롱한 태양의 빛을 지닌 드래곤. 만물에게 빛을 전해주는 태양처럼 따스한 힘을 지녔으며 매우 온화하고 자비로운 성격이다.,,dragon,,,,,,5,3,121004,1,300,,,5등급 솔라(빛) 성룡,
791011,object,에닉스(땅),전설로 전해지는 심해 신전의 여신 레오나의 여섯 수호 드래곤 중 하나인 에닉스는 여섯 수호자 중 땅을 상징한다. 숲과 대지를 다루는 능력으로 레오나를 노리는 악에 맞서 싸웠다고 전해진다.,,dragon,,,,,,5,3,121011,1,300,,,5등급 에닉스(땅) 성룡,
791012,object,에닉스(물),전설로 전해지는 심해 신전의 여신 레오나의 여섯 수호 드래곤 중 하나인 에닉스는 여섯 수호자 중 땅을 상징한다. 숲과 대지를 다루는 능력으로 레오나를 노리는 악에 맞서 싸웠다고 전해진다.,,dragon,,,,,,5,3,121012,1,300,,,5등급 에닉스(물) 성룡,
791013,object,에닉스(불),전설로 전해지는 심해 신전의 여신 레오나의 여섯 수호 드래곤 중 하나인 에닉스는 여섯 수호자 중 땅을 상징한다. 숲과 대지를 다루는 능력으로 레오나를 노리는 악에 맞서 싸웠다고 전해진다.,,dragon,,,,,,5,3,121013,1,300,,,5등급 에닉스(불) 성룡,
791015,object,에닉스(어둠),전설로 전해지는 심해 신전의 여신 레오나의 여섯 수호 드래곤 중 하나인 에닉스는 여섯 수호자 중 땅을 상징한다. 숲과 대지를 다루는 능력으로 레오나를 노리는 악에 맞서 싸웠다고 전해진다.,,dragon,,,,,,5,3,121015,1,300,,,5등급 에닉스(어둠) 성룡,
