sid,r_d_name,r_rarity,r_신규입력 여부,r_s_name,skill_form,skill_type,t_name,res_icon,r_res_icon,res_1,res_scale,res_2,res_3,res_hit,camera_work,indicator,skill_size,animation,motion_type,dir,chance_type,chance_value,game_mode,target_formation,target_type,target_count,casting_time,req_mana,pre_delay,power_source,power_rate,power_add,ignore,cooldown,hit,val_1,val_2,val_3,status_effect_type,status_effect_target,status_effect_duration,status_effect_rate,status_effect_value,r_gd,add_option_type_1,add_option_target_1,add_option_target_count_1,add_option_trigger_1,add_option_time_1,add_option_rate_1,add_option_source_1,add_option_value_1,add_option_type_2,add_option_target_2,add_option_target_count_2,add_option_trigger_2,add_option_time_2,add_option_rate_2,add_option_source_2,add_option_value_2,ai_division,desc_1,desc_2,desc_3,desc_4,desc_5,r_condition1,r_condition2,r_feedback1,r_feedback2,t_desc
205025,어둠 돌개바람드래곤,common,,패시브 1,code,status_effect,바람의 보호,res/ui/icon/skill/205025.png,,,,,,,,,,,instant,-1,basic_rate,15,,,ally_none,5,0,,0,,,,,5,1,,,,,,,,,,cri_chance_up,target,5,skill_start,10,100,,50,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 {2}초간 아군 전체의 치명확률 {3}% 증가
205035,어둠 돌개바람드래곤,common,,패시브 2,code,skill_enumrate_curve,회오리바람,res/ui/icon/skill/205035.png,,res/missile/missile_gust/missile_gust_@.vrp,,,,,,,,,instant,-1,indie_time,10,,,enemy_random,3,0,,0,atk + def,100,,,5,3,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate ,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력과 방어력을 합친 수치의 {3}% 피해
205045,어둠 돌개바람드래곤,common,,스탯 강화,code,status_effect,방어력 증가,res/ui/icon/skill/205045.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_def_up,self,1,skill_start,-1,100,,10,,,,,,,,,,add_option_value_1,,,,,#N/A,#N/A,#N/A,#N/A,자신의 방어력 {1}% 증가
205111,땅 테디드래곤,hero,e,드래그 스킬,code,skill_heal_aoe_round,베어허그,res/ui/icon/skill/205111.png,,res/effect/skill_teddy_heal/skill_teddy_heal.vrp,,,,,tracking,round,2,,instant,-1,active,,,,ally_random,2,0,1,0,max_hp,70,,,3,1,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,heal,target_count,power_rate * hit,add_option_target_count_1,add_option_value_1,,2,4,스킬게이지10%추가,스킬게이지20%추가,원형 범위의 아군 {1}명에게 자신의 최대 생명력의 {2}% 만큼 생명력 회복
205121,땅 테디드래곤,hero,e,패시브 1,code,skill_heal_single,상처 꿰매기,res/ui/icon/skill/205121.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_time,10,,,ally_hp_low,1,0,,0,max_hp,10,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 생명력이 가장 낮은 아군 {2}명에게 자신의 최대 생명력의 {3}% 만큼 생명력 회복
205131,땅 테디드래곤,hero,e,패시브 2,code,status_effect,불굴의 의지,res/ui/icon/skill/205131.png,,,,,,,,,,,instant,-1,basic_rate,15,,,ally_hp_low,1,0,,0,,,,,15,1,,,,,,,,,,immortal,target,,skill_start,5,100,,100,,,,,,,,,,chance_value,target_count,add_option_time_1,cooldown,,,,,,일반공격시 {1}% 확률로 생명력이 가장 낮은 아군 {2}명에게 {3}초간 불사 효과 부여 (쿨타임 {4}초)
205141,땅 테디드래곤,hero,e,드래그 강화,code,skill_heal_aoe_round,포근함,res/ui/icon/skill/205141.png,,res/effect/skill_teddy_heal/skill_teddy_heal.vrp,,,,,tracking,round,2,,instant,-1,active,,,,ally_random,2,0,1,0,max_hp,70,,,3,1,,,,x,x,0,0,0,,recovery_add,target,,skill_hit,10,100,,20,,,,,,,,,,add_option_time_1,add_option_value_1,,,,2,4,스킬게이지10%추가,스킬게이지20%추가,드래그 스킬 사용시 대상에게 {1}초간 회복량 {2}% 증가
205112,물 테디드래곤,hero,e,드래그 스킬,code,skill_heal_aoe_round,베어허그,res/ui/icon/skill/205112.png,,res/effect/skill_teddy_heal/skill_teddy_heal.vrp,,,,,tracking,round,2,,instant,-1,active,,,,ally_random,2,0,1,0,max_hp,70,,,3,1,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,heal,target_count,power_rate * hit,add_option_target_count_1,add_option_value_1,,2,4,스킬게이지10%추가,스킬게이지20%추가,원형 범위의 아군 {1}명에게 자신의 최대 생명력의 {2}% 만큼 생명력 회복
205122,물 테디드래곤,hero,e,패시브 1,code,skill_heal_single,상처 꿰매기,res/ui/icon/skill/205122.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_time,10,,,ally_hp_low,1,0,,0,max_hp,10,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 생명력이 가장 낮은 아군 {2}명에게 자신의 최대 생명력의 {3}% 만큼 생명력 회복
205132,물 테디드래곤,hero,e,패시브 2,code,status_effect,귀여운 적의,res/ui/icon/skill/205132.png,,,,,,,,,,,instant,-1,basic_rate,15,,,enemy_hp_low,1,0,,0,,,,,1,1,,,,,,,,,,def_down,target,,skill_start,10,100,,50,add_dmg,target,,skill_start,0.3,"100 * TARGET_STATUSEFFECT('dot_dmg' , 'type')",target_max_hp,20,,chance_value,target_count,add_option_time_1,add_option_value_1,add_option_value_2,,,,,"공격시 {1}% 확률로 생명력이 가장 낮은 적 {2}명에게 {3}초간 방어력 {4}% 감소, 대상이 지속피해 상태인 경우 생명력의 {5}% 피해"
205142,물 테디드래곤,hero,e,드래그 강화,code,skill_heal_aoe_round,포근함,res/ui/icon/skill/205142.png,,res/effect/skill_teddy_heal/skill_teddy_heal.vrp,,,,,tracking,round,2,,instant,-1,active,,,,ally_random,2,0,1,0,max_hp,70,,,3,1,,,,x,x,0,0,0,,recovery_add,target,,skill_hit,10,100,,20,,,,,,,,,,add_option_time_1,add_option_value_1,,,,2,4,스킬게이지10%추가,스킬게이지20%추가,드래그 스킬 사용시 대상에게 {1}초간 회복량 {2}% 증가
205113,불 테디드래곤,hero,e,드래그 스킬,code,skill_heal_aoe_round,베어허그,res/ui/icon/skill/205113.png,,res/effect/skill_teddy_heal/skill_teddy_heal.vrp,,,,,tracking,round,2,,instant,-1,active,,,,ally_random,2,0,1,0,max_hp,70,,,3,1,,,,x,x,0,0,0,,,,,,,,,,,,,,,,,,heal,target_count,power_rate * hit,add_option_target_count_1,add_option_value_1,,2,4,스킬게이지10%추가,스킬게이지20%추가,원형 범위의 아군 {1}명에게 자신의 최대 생명력의 {2}% 만큼 생명력 회복
205123,불 테디드래곤,hero,e,패시브 1,code,skill_heal_single,상처 꿰매기,res/ui/icon/skill/205123.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_time,10,,,ally_hp_low,1,0,,0,max_hp,10,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 생명력이 가장 낮은 아군 {2}명에게 자신의 최대 생명력의 {3}% 만큼 생명력 회복
205133,불 테디드래곤,hero,e,패시브 2,code,status_effect,귀여운 적의,res/ui/icon/skill/205133.png,,,,,,,,,,,instant,-1,basic_rate,15,,,enemy_hp_low,1,0,,0,,,,,1,1,,,,,,,,,,def_down,target,,skill_start,10,100,,50,add_dmg,target,,skill_start,0.3,"100 * TARGET_STATUSEFFECT('dot_dmg' , 'type')",target_max_hp,20,,chance_value,target_count,add_option_time_1,add_option_value_1,add_option_value_2,,,,,"공격시 {1}% 확률로 생명력이 가장 낮은 적 {2}명에게 {3}초간 방어력 {4}% 감소, 대상이 지속피해 상태인 경우 생명력의 {5}% 피해"
205143,불 테디드래곤,hero,e,드래그 강화,code,skill_heal_aoe_round,포근함,res/ui/icon/skill/205143.png,,res/effect/skill_teddy_heal/skill_teddy_heal.vrp,,,,,tracking,round,2,,instant,-1,active,,,,ally_random,2,0,1,0,max_hp,70,,,3,1,,,,x,x,0,0,0,,cri_chance_up,target,,skill_hit,10,100,,10,,,,,,,,,,add_option_time_1,add_option_value_1,,,,2,4,스킬게이지10%추가,스킬게이지20%추가,드래그 스킬 사용시 대상에게 {1}초간 치명확률 {2}% 증가
205114,빛 테디드래곤,hero,e,드래그 스킬,code,skill_heal_aoe_round,베어허그,res/ui/icon/skill/205114.png,,res/effect/skill_teddy_heal/skill_teddy_heal.vrp,,,,,tracking,round,2,,instant,-1,active,,,,ally_random,2,0,1,0,max_hp,70,,,3,1,,,,x,x,0,0,0,,resurrect,self,1,skill_start,1,100,,20,,,,,,,,,heal,target_count,power_rate * hit,add_option_target_count_1,add_option_value_1,,2,4,스킬게이지10%추가,스킬게이지20%추가,"원형 범위의 아군 {1}명에게 자신의 최대 생명력의 {2}% 만큼 생명력 회복, 사망한 아군 {3}명을 부활시키고 생명력 {4}% 회복"
205124,빛 테디드래곤,hero,e,패시브 1,code,skill_heal_single,상처 꿰매기,res/ui/icon/skill/205124.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_time,10,,,ally_hp_low,1,0,,0,max_hp,10,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 생명력이 가장 낮은 아군 {2}명에게 자신의 최대 생명력의 {3}% 만큼 생명력 회복
205134,빛 테디드래곤,hero,e,패시브 2,code,status_effect,귀여운 적의,res/ui/icon/skill/205134.png,,,,,,,,,,,instant,-1,basic_rate,15,,,enemy_hp_low,1,0,,0,,,,,1,1,,,,,,,,,,def_down,target,,skill_start,10,100,,50,add_dmg,target,,skill_start,0.3,"100 * TARGET_STATUSEFFECT('dot_dmg' , 'type')",target_max_hp,20,,chance_value,target_count,add_option_time_1,add_option_value_1,add_option_value_2,,,,,"공격시 {1}% 확률로 생명력이 가장 낮은 적 {2}명에게 {3}초간 방어력 {4}% 감소, 대상이 지속피해 상태인 경우 생명력의 {5}% 피해"
205144,빛 테디드래곤,hero,e,드래그 강화,code,skill_heal_aoe_round,포근함,res/ui/icon/skill/205144.png,,res/effect/skill_teddy_heal/skill_teddy_heal.vrp,,,,,tracking,round,2,,instant,-1,active,,,,ally_random,2,0,1,0,max_hp,70,,,3,1,,,,x,x,0,0,0,,resurrect,self,1,skill_start,1,100,,20,recovery_add,target,,skill_start,10,100,,20,,add_option_time_2,add_option_value_2,,,,2,4,스킬게이지10%추가,스킬게이지20%추가,드래그 스킬 사용시 대상에게 {1}초간 회복량 {2}% 증가
205211,땅 헝그리드래곤,rare,cc,드래그 스킬,code,skill_aoe_round_throw,육식,res/ui/icon/skill/205211.png,res/ui/icon/skill/200151.png,res/effect/skill_meat_boom/skill_meat_boom.vrp,,,,,close_up,round,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,heal,self,1,skill_start,1,100,atk,50,,,,,,,,,recovery,target_count,power_rate * hit,add_option_value_1,,,2,4,공격력15%증가,공격력20%증가,"원형 범위의 적 {1}명에게 공격력의 {2}% 피해, 자신에게 공격력의 {3}% 만큼 생명력 회복"
205221,땅 헝그리드래곤,rare,cc,패시브 1,code,skill_guardian,도시락,res/ui/icon/skill/205221.png,,res/effect/effect_protection_spread/effect_protection_spread.spine,,,,,,,,,instant,-1,indie_time,15,,,teammate_random,1,0,,0,,,,,15,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,val_1,,,,,,,{1}초마다 자신을 제외한 무작위 아군 {2}명에게 보호막을 씌워 {3}초간 대상에게 입혀지는 피해를 대신 받음
205231,땅 헝그리드래곤,rare,cc,패시브 2,code,skill_heal_single,허기 채우기,res/ui/icon/skill/205231.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,under_atk_rate,10,,,self,1,0,,0,atk,20,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,power_rate,,,,,,,,피격시 {1}% 확률로 자신에게 공격력의 {2}% 만큼 생명력 회복
205241,땅 헝그리드래곤,rare,cc,스탯 강화,code,status_effect,최대 생명력 증가,res/ui/icon/skill/205241.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_hp_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,2,4,스킬게이지10%추가,스킬게이지20%추가,자신의 최대 생명력 {1}% 증가
205212,물 헝그리드래곤,rare,cc,드래그 스킬,code,skill_aoe_round_throw,육식,res/ui/icon/skill/205212.png,res/ui/icon/skill/200151.png,res/effect/skill_meat_boom/skill_meat_boom.vrp,,,,,close_up,round,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,heal,self,1,skill_start,1,100,atk,50,,,,,,,,,recovery,target_count,power_rate * hit,add_option_value_1,,,2,4,공격력15%증가,공격력20%증가,"원형 범위의 적 {1}명에게 공격력의 {2}% 피해, 자신에게 공격력의 {3}% 만큼 생명력 회복"
205222,물 헝그리드래곤,rare,cc,패시브 1,code,skill_guardian,도시락,res/ui/icon/skill/205222.png,,res/effect/effect_protection_spread/effect_protection_spread.spine,,,,,,,,,instant,-1,indie_time,15,,,teammate_random,1,0,,0,,,,,15,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,val_1,,,,,,,{1}초마다 자신을 제외한 무작위 아군 {2}명에게 보호막을 씌워 {3}초간 대상에게 입혀지는 피해를 대신 받음
205232,물 헝그리드래곤,rare,cc,패시브 2,code,status_effect,허기 채우기,res/ui/icon/skill/205232.png,,,,,,,,,,,instant,-1,under_atk_rate,10,,,self,1,0,,0,,,,,1,1,,,,,,,,,,def_up,self,1,skill_start,5,100,,15,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,피격시 {1}% 확률로 자신에게 {2}초간 방어력 {3}% 증가
205242,물 헝그리드래곤,rare,cc,스탯 강화,code,status_effect,최대 생명력 증가,res/ui/icon/skill/205242.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_hp_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,2,4,스킬게이지10%추가,스킬게이지20%추가,자신의 최대 생명력 {1}% 증가
205213,불 헝그리드래곤,rare,cc,드래그 스킬,code,skill_aoe_round_throw,육식,res/ui/icon/skill/205213.png,res/ui/icon/skill/200151.png,res/effect/skill_meat_boom/skill_meat_boom.vrp,,,,,close_up,round,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,heal,self,1,skill_start,1,100,atk,50,,,,,,,,,recovery,target_count,power_rate * hit,add_option_value_1,,,2,4,공격력15%증가,공격력20%증가,"원형 범위의 적 {1}명에게 공격력의 {2}% 피해, 자신에게 공격력의 {3}% 만큼 생명력 회복"
205223,불 헝그리드래곤,rare,cc,패시브 1,code,skill_guardian,도시락,res/ui/icon/skill/205223.png,,res/effect/effect_protection_spread/effect_protection_spread.spine,,,,,,,,,instant,-1,indie_time,15,,,teammate_random,1,0,,0,,,,,15,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,val_1,,,,,,,{1}초마다 자신을 제외한 무작위 아군 {2}명에게 보호막을 씌워 {3}초간 대상에게 입혀지는 피해를 대신 받음
205233,불 헝그리드래곤,rare,cc,패시브 2,code,skill_enumrate_curve,허기 채우기,res/ui/icon/skill/205233.png,,res/missile/missile_wedge/missile_wedge_@.vrp,,,,,,,,,instant,-1,under_atk_rate,20,,,enemy_random,1,0,,0,atk,50,,,1,1,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,피격시 {1}% 확률로 무작위 적 {2}명에게 공격력의 {3}% 피해
205243,불 헝그리드래곤,rare,cc,스탯 강화,code,status_effect,최대 생명력 증가,res/ui/icon/skill/205243.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_hp_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,2,4,스킬게이지10%추가,스킬게이지20%추가,자신의 최대 생명력 {1}% 증가
205214,빛 헝그리드래곤,rare,cc,드래그 스킬,code,skill_aoe_round_throw,육식,res/ui/icon/skill/205214.png,res/ui/icon/skill/200151.png,res/effect/skill_meat_boom/skill_meat_boom.vrp,,,,,close_up,round,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,heal,self,1,skill_start,1,100,atk,50,,,,,,,,,recovery,target_count,power_rate * hit,add_option_value_1,,,2,4,공격력15%증가,공격력20%증가,"원형 범위의 적 {1}명에게 공격력의 {2}% 피해, 자신에게 공격력의 {3}% 만큼 생명력 회복"
205224,빛 헝그리드래곤,rare,cc,패시브 1,code,skill_guardian,도시락,res/ui/icon/skill/205224.png,,res/effect/effect_protection_spread/effect_protection_spread.spine,,,,,,,,,instant,-1,indie_time,15,,,teammate_random,2,0,,0,,,,,15,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,val_1,,,,,,,{1}초마다 자신을 제외한 무작위 아군 {2}명에게 보호막을 씌워 {3}초간 대상에게 입혀지는 피해를 대신 받음
205234,빛 헝그리드래곤,rare,cc,패시브 2,code,skill_enumrate_curve,허기 채우기,res/ui/icon/skill/205234.png,,res/missile/missile_wedge/missile_wedge_@.vrp,,,,,,,,,instant,-1,under_atk_rate,10,,,enemy_random,2,0,,0,atk,50,,,1,2,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,피격시 {1}% 확률로 무작위 적 {2}명에게 공격력의 {3}% 피해
205244,빛 헝그리드래곤,rare,cc,스탯 강화,code,status_effect,최대 생명력 증가,res/ui/icon/skill/205244.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_hp_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,2,4,스킬게이지10%추가,스킬게이지20%추가,자신의 최대 생명력 {1}% 증가
205215,어둠 헝그리드래곤,rare,cc,드래그 스킬,code,skill_aoe_round_throw,육식,res/ui/icon/skill/205215.png,res/ui/icon/skill/200151.png,res/effect/skill_meat_boom/skill_meat_boom.vrp,,,,,close_up,round,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,heal,self,1,skill_start,1,100,atk,50,,,,,,,,,recovery,target_count,power_rate * hit,add_option_value_1,,,2,4,공격력15%증가,공격력20%증가,"원형 범위의 적 {1}명에게 공격력의 {2}% 피해, 자신에게 공격력의 {3}% 만큼 생명력 회복"
205225,어둠 헝그리드래곤,rare,cc,패시브 1,code,skill_guardian,도시락,res/ui/icon/skill/205225.png,,res/effect/effect_protection_spread/effect_protection_spread.spine,,,,,,,,,instant,-1,indie_time,15,,,teammate_random,2,0,,0,,,,,15,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,val_1,,,,,,,{1}초마다 자신을 제외한 무작위 아군 {2}명에게 보호막을 씌워 {3}초간 대상에게 입혀지는 피해를 대신 받음
205235,어둠 헝그리드래곤,rare,cc,패시브 2,code,skill_enumrate_curve,허기 채우기,res/ui/icon/skill/205235.png,,res/missile/missile_wedge/missile_wedge_@.vrp,,,,,,,,,instant,-1,under_atk_rate,10,,,enemy_random,1,0,,0,atk,100,,,1,1,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,피격시 {1}% 확률로 무작위 적 {2}명에게 공격력의 {3}% 피해
205245,어둠 헝그리드래곤,rare,cc,스탯 강화,code,status_effect,최대 생명력 증가,res/ui/icon/skill/205245.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_hp_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,2,4,스킬게이지10%추가,스킬게이지20%추가,자신의 최대 생명력 {1}% 증가
205311,땅 순둥곤,hero,cc,드래그 스킬,code,skill_heal_aoe_square_width,행복한 잠,res/ui/icon/skill/205311.png,,res/effect/skill_width_heal/skill_width_heal.vrp,,,,,tracking,square_width,2,,instant,-1,active,,,,ally_random,3,0,2,0,def,350,,,4,1,,,,x,x,0,0,0,,def_up,target,1,skill_hit_target3,10,100,,50,,,,,,,,,heal,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,2,4,스킬게이지10%추가,스킬게이지20%추가,"직선 범위의 아군 {1}명에게 공격력의 {2}% 만큼 생명력 회복, 3명 이상 회복시 대상에게 {3}초간 방어력 {4}% 증가"
205321,땅 순둥곤,hero,cc,패시브 1,code,status_effect,자장자장,res/ui/icon/skill/205321.png,,,,,,,,,,,instant,-1,indie_time,10,,,ally_hp_low,2,0,,0,,,,,10,1,,,,,,,,,,heal,target,,skill_start,1,100,def,50,,,,,,,,,,chance_value,target_count,add_option_value_1,,,,,,,{1}초마다 생명력이 가장 낮은 아군 {2}명에게 방어력의 {3}% 만큼 생명력 회복
205331,땅 순둥곤,hero,cc,패시브 2,code,status_effect,베개가리기,res/ui/icon/skill/205331.png,,,,,,,,,,,instant,-1,indie_time,15,,,ally_hp_low,2,0,,0,,,,,15,1,,,,,,,,,,resist,target,2,skill_hit,5,100,,40,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,{1}초마다 전방 우선 아군 {2}명에게 {3}초간 피해량을 {4}% 감소하는 보호막을 씌움
205341,땅 순둥곤,hero,cc,드래그 강화,code,skill_heal_aoe_square_width,늦잠자기,res/ui/icon/skill/205341.png,,res/effect/skill_width_heal/skill_width_heal.vrp,,,,,tracking,square_width,3,,instant,-1,active,,,,ally_random,4,0,3,0,def,350,,,5,1,,,,x,x,0,0,0,,def_up,target,1,skill_hit_target3,10,100,,50,,,,,,,,,,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,2,4,스킬게이지10%추가,스킬게이지20%추가,드래그 스킬의 타겟 범위가 {1}명으로 증가
205312,물 순둥곤,hero,cc,드래그 스킬,code,skill_heal_aoe_square_width,행복한 잠,res/ui/icon/skill/205312.png,,res/effect/skill_width_heal/skill_width_heal.vrp,,,,,tracking,square_width,2,,instant,-1,active,,,,ally_random,3,0,2,0,def,350,,,4,1,,,,x,x,0,0,0,,def_up,target,1,skill_hit,10,100,,50,,,,,,,,,heal,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,2,4,스킬게이지10%추가,스킬게이지20%추가,직선 범위의 아군 {1}명에게 방어력의 {2}% 만큼 생명력 회복 및 {3}초간 방어력 {4}% 증가
205322,물 순둥곤,hero,cc,패시브 1,code,skill_heal_single,자장자장,res/ui/icon/skill/205322.png,,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,,,instant,-1,indie_time,10,,,ally_hp_low,1,0,,0,atk,50,,,10,1,,,,,,,,,,remove,target,,skill_start,1,100,,1,,,,,,,,,,chance_value,target_count,power_rate,add_option_value_1,,,,,,{1}초마다 생명력이 가장 낮은 아군 {2}명에게 공격력의 {3}% 만큼 생명력 회복 및 대상에게 걸려있는 해로운 효과 {4}개 제거
205332,물 순둥곤,hero,cc,패시브 2,code,status_effect,베개가리기,res/ui/icon/skill/205332.png,,,,,,,,,,,instant,-1,indie_time,15,,front,ally_random,2,0,,0,,,,,15,1,,,,,,,,,,heal,target,,skill_hit,5,100,atk,50,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,{1}초마다 전방 우선 아군 {2}명에게 {3}초간 공격력의 {4}% 만큼 생명력 회복
205342,물 순둥곤,hero,cc,드래그 강화,code,skill_heal_aoe_square_width,늦잠자기,res/ui/icon/skill/205342.png,,res/effect/skill_width_heal/skill_width_heal.vrp,,,,,tracking,square_width,2,,instant,-1,active,,,,ally_random,4,0,3,0,def,350,,,5,1,,,,x,x,0,0,0,,def_up,target,1,skill_hit,10,100,,50,,,,,,,,,,target_count,,,,,2,4,스킬게이지10%추가,스킬게이지20%추가,드래그 스킬의 타겟 범위가 {1}명으로 증가
