slid,sid,r_origin_rarity,r_origin_s_name,r_origin_power_rate,r_origin_hit,r_goal_powerate,lv,r_dragon,t_name,r_count_power_rate,col_01,mod_01,val_01,col_02,mod_02,val_02,col_03,mod_03,val_03,col_04,mod_04,val_04,col_05,mod_05,val_05,desc_1,desc_2,desc_3,desc_4,desc_5,t_desc
20511203,205112,hero,드래그 스킬,70,1,35,3,물 테디드래곤,베어허그,4,power_rate,add,9,,,,,,,,,,,,,,,,,,
20511204,205112,hero,드래그 스킬,70,1,35,4,물 테디드래곤,베어허그,4,power_rate,add,9,,,,,,,,,,,,,,,,,,
20511205,205112,hero,드래그 스킬,70,1,35,5,물 테디드래곤,베어허그,4,power_rate,add,9,,,,,,,,,,,,,,,,,,
20512201,205122,hero,패시브 1,10,1,5,1,물 테디드래곤,상처 꿰매기,4,,,,,,,,,,,,,,,,,,,,,
20512202,205122,hero,패시브 1,10,1,5,2,물 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20512203,205122,hero,패시브 1,10,1,5,3,물 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20512204,205122,hero,패시브 1,10,1,5,4,물 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20512205,205122,hero,패시브 1,10,1,5,5,물 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20513201,205132,hero,패시브 2,,1,,1,물 테디드래곤,귀여운 적의,0,,,,,,,,,,,,,,,,,,,,,
20513202,205132,hero,패시브 2,,1,,2,물 테디드래곤,귀여운 적의,0,add_option_value_1,add,2,,,,,,,,,,,,,,,,,,
20513203,205132,hero,패시브 2,,1,,3,물 테디드래곤,귀여운 적의,0,add_option_value_1,add,2,,,,,,,,,,,,,,,,,,
20513204,205132,hero,패시브 2,,1,,4,물 테디드래곤,귀여운 적의,0,add_option_value_1,add,3,,,,,,,,,,,,,,,,,,
20513205,205132,hero,패시브 2,,1,,5,물 테디드래곤,귀여운 적의,0,add_option_value_1,add,3,,,,,,,,,,,,,,,,,,
20511301,205113,hero,드래그 스킬,70,1,35,1,불 테디드래곤,베어허그,4,,,,,,,,,,,,,,,,,,,,,
20511302,205113,hero,드래그 스킬,70,1,35,2,불 테디드래곤,베어허그,4,power_rate,add,9,,,,,,,,,,,,,,,,,,
20511303,205113,hero,드래그 스킬,70,1,35,3,불 테디드래곤,베어허그,4,power_rate,add,9,,,,,,,,,,,,,,,,,,
20511304,205113,hero,드래그 스킬,70,1,35,4,불 테디드래곤,베어허그,4,power_rate,add,9,,,,,,,,,,,,,,,,,,
20511305,205113,hero,드래그 스킬,70,1,35,5,불 테디드래곤,베어허그,4,power_rate,add,9,,,,,,,,,,,,,,,,,,
20512301,205123,hero,패시브 1,10,1,5,1,불 테디드래곤,상처 꿰매기,4,,,,,,,,,,,,,,,,,,,,,
20512302,205123,hero,패시브 1,10,1,5,2,불 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20512303,205123,hero,패시브 1,10,1,5,3,불 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20512304,205123,hero,패시브 1,10,1,5,4,불 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20512305,205123,hero,패시브 1,10,1,5,5,불 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20513301,205133,hero,패시브 2,,1,,1,불 테디드래곤,귀여운 적의,0,,,,,,,,,,,,,,,,,,,,,
20513302,205133,hero,패시브 2,,1,,2,불 테디드래곤,귀여운 적의,0,add_option_value_1,add,2,,,,,,,,,,,,,,,,,,
20513303,205133,hero,패시브 2,,1,,3,불 테디드래곤,귀여운 적의,0,add_option_value_1,add,2,,,,,,,,,,,,,,,,,,
20513304,205133,hero,패시브 2,,1,,4,불 테디드래곤,귀여운 적의,0,add_option_value_1,add,3,,,,,,,,,,,,,,,,,,
20513305,205133,hero,패시브 2,,1,,5,불 테디드래곤,귀여운 적의,0,add_option_value_1,add,3,,,,,,,,,,,,,,,,,,
20511401,205114,hero,드래그 스킬,70,1,35,1,빛 테디드래곤,베어허그,4,,,,,,,,,,,,,,,,,,,,,
20511402,205114,hero,드래그 스킬,70,1,35,2,빛 테디드래곤,베어허그,4,power_rate,add,9,,,,,,,,,,,,,,,,,,
20511403,205114,hero,드래그 스킬,70,1,35,3,빛 테디드래곤,베어허그,4,power_rate,add,9,,,,,,,,,,,,,,,,,,
20511404,205114,hero,드래그 스킬,70,1,35,4,빛 테디드래곤,베어허그,4,power_rate,add,9,,,,,,,,,,,,,,,,,,
20511405,205114,hero,드래그 스킬,70,1,35,5,빛 테디드래곤,베어허그,4,power_rate,add,9,,,,,,,,,,,,,,,,,,
20512401,205124,hero,패시브 1,10,1,5,1,빛 테디드래곤,상처 꿰매기,4,,,,,,,,,,,,,,,,,,,,,
20512402,205124,hero,패시브 1,10,1,5,2,빛 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20512403,205124,hero,패시브 1,10,1,5,3,빛 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20512404,205124,hero,패시브 1,10,1,5,4,빛 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20512405,205124,hero,패시브 1,10,1,5,5,빛 테디드래곤,상처 꿰매기,4,power_rate,add,1,,,,,,,,,,,,,,,,,,
20513401,205134,hero,패시브 2,,1,,1,빛 테디드래곤,귀여운 적의,0,,,,,,,,,,,,,,,,,,,,,
20513402,205134,hero,패시브 2,,1,,2,빛 테디드래곤,귀여운 적의,0,add_option_value_1,add,2,,,,,,,,,,,,,,,,,,
20513403,205134,hero,패시브 2,,1,,3,빛 테디드래곤,귀여운 적의,0,add_option_value_1,add,2,,,,,,,,,,,,,,,,,,
20513404,205134,hero,패시브 2,,1,,4,빛 테디드래곤,귀여운 적의,0,add_option_value_1,add,3,,,,,,,,,,,,,,,,,,
20513405,205134,hero,패시브 2,,1,,5,빛 테디드래곤,귀여운 적의,0,add_option_value_1,add,3,,,,,,,,,,,,,,,,,,
20521101,205211,rare,드래그 스킬,325,1,163,1,땅 헝그리드래곤,육식,4,,,,,,,,,,,,,,,,,,,,,
20521102,205211,rare,드래그 스킬,325,1,163,2,땅 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521103,205211,rare,드래그 스킬,325,1,163,3,땅 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521104,205211,rare,드래그 스킬,325,1,163,4,땅 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521105,205211,rare,드래그 스킬,325,1,163,5,땅 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20522101,205221,rare,패시브 1,,1,,1,땅 헝그리드래곤,도시락,0,,,,,,,,,,,,,,,,,,,,,
20522102,205221,rare,패시브 1,,1,,2,땅 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522103,205221,rare,패시브 1,,1,,3,땅 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522104,205221,rare,패시브 1,,1,,4,땅 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522105,205221,rare,패시브 1,,1,,5,땅 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20523101,205231,rare,패시브 2,20,1,10,1,땅 헝그리드래곤,허기 채우기,4,,,,,,,,,,,,,,,,,,,,,
20523102,205231,rare,패시브 2,20,1,10,2,땅 헝그리드래곤,허기 채우기,4,power_rate,add,3,,,,,,,,,,,,,,,,,,
20523103,205231,rare,패시브 2,20,1,10,3,땅 헝그리드래곤,허기 채우기,4,power_rate,add,3,,,,,,,,,,,,,,,,,,
20523104,205231,rare,패시브 2,20,1,10,4,땅 헝그리드래곤,허기 채우기,4,power_rate,add,3,,,,,,,,,,,,,,,,,,
20523105,205231,rare,패시브 2,20,1,10,5,땅 헝그리드래곤,허기 채우기,4,power_rate,add,3,,,,,,,,,,,,,,,,,,
20521201,205212,rare,드래그 스킬,325,1,163,1,물 헝그리드래곤,육식,4,,,,,,,,,,,,,,,,,,,,,
20521202,205212,rare,드래그 스킬,325,1,163,2,물 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521203,205212,rare,드래그 스킬,325,1,163,3,물 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521204,205212,rare,드래그 스킬,325,1,163,4,물 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521205,205212,rare,드래그 스킬,325,1,163,5,물 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20522201,205222,rare,패시브 1,,1,,1,물 헝그리드래곤,도시락,0,,,,,,,,,,,,,,,,,,,,,
20522202,205222,rare,패시브 1,,1,,2,물 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522203,205222,rare,패시브 1,,1,,3,물 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522204,205222,rare,패시브 1,,1,,4,물 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522205,205222,rare,패시브 1,,1,,5,물 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20523201,205232,rare,패시브 2,,1,,1,물 헝그리드래곤,허기 채우기,0,,,,,,,,,,,,,,,,,,,,,
20523202,205232,rare,패시브 2,,1,,2,물 헝그리드래곤,허기 채우기,0,add_option_value_1,add,2,,,,,,,,,,,,,,,,,,
20523203,205232,rare,패시브 2,,1,,3,물 헝그리드래곤,허기 채우기,0,add_option_value_1,add,2,,,,,,,,,,,,,,,,,,
20523204,205232,rare,패시브 2,,1,,4,물 헝그리드래곤,허기 채우기,0,add_option_value_1,add,3,,,,,,,,,,,,,,,,,,
20523205,205232,rare,패시브 2,,1,,5,물 헝그리드래곤,허기 채우기,0,add_option_value_1,add,3,,,,,,,,,,,,,,,,,,
20521301,205213,rare,드래그 스킬,325,1,163,1,불 헝그리드래곤,육식,4,,,,,,,,,,,,,,,,,,,,,
20521302,205213,rare,드래그 스킬,325,1,163,2,불 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521303,205213,rare,드래그 스킬,325,1,163,3,불 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521304,205213,rare,드래그 스킬,325,1,163,4,불 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521305,205213,rare,드래그 스킬,325,1,163,5,불 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20522301,205223,rare,패시브 1,,1,,1,불 헝그리드래곤,도시락,0,,,,,,,,,,,,,,,,,,,,,
20522302,205223,rare,패시브 1,,1,,2,불 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522303,205223,rare,패시브 1,,1,,3,불 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522304,205223,rare,패시브 1,,1,,4,불 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522305,205223,rare,패시브 1,,1,,5,불 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20523301,205233,rare,패시브 2,50,1,25,1,불 헝그리드래곤,허기 채우기,4,,,,,,,,,,,,,,,,,,,,,
20523302,205233,rare,패시브 2,50,1,25,2,불 헝그리드래곤,허기 채우기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20523303,205233,rare,패시브 2,50,1,25,3,불 헝그리드래곤,허기 채우기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20523304,205233,rare,패시브 2,50,1,25,4,불 헝그리드래곤,허기 채우기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20523305,205233,rare,패시브 2,50,1,25,5,불 헝그리드래곤,허기 채우기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20521401,205214,rare,드래그 스킬,325,1,163,1,빛 헝그리드래곤,육식,4,,,,,,,,,,,,,,,,,,,,,
20521402,205214,rare,드래그 스킬,325,1,163,2,빛 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521403,205214,rare,드래그 스킬,325,1,163,3,빛 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521404,205214,rare,드래그 스킬,325,1,163,4,빛 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521405,205214,rare,드래그 스킬,325,1,163,5,빛 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20522401,205224,rare,패시브 1,,1,,1,빛 헝그리드래곤,도시락,0,,,,,,,,,,,,,,,,,,,,,
20522402,205224,rare,패시브 1,,1,,2,빛 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522403,205224,rare,패시브 1,,1,,3,빛 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522404,205224,rare,패시브 1,,1,,4,빛 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522405,205224,rare,패시브 1,,1,,5,빛 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20523401,205234,rare,패시브 2,50,2,25,1,빛 헝그리드래곤,허기 채우기,4,,,,,,,,,,,,,,,,,,,,,
20523402,205234,rare,패시브 2,50,2,25,2,빛 헝그리드래곤,허기 채우기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20523403,205234,rare,패시브 2,50,2,25,3,빛 헝그리드래곤,허기 채우기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20523404,205234,rare,패시브 2,50,2,25,4,빛 헝그리드래곤,허기 채우기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20523405,205234,rare,패시브 2,50,2,25,5,빛 헝그리드래곤,허기 채우기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20521501,205215,rare,드래그 스킬,325,1,163,1,어둠 헝그리드래곤,육식,4,,,,,,,,,,,,,,,,,,,,,
20521502,205215,rare,드래그 스킬,325,1,163,2,어둠 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521503,205215,rare,드래그 스킬,325,1,163,3,어둠 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521504,205215,rare,드래그 스킬,325,1,163,4,어둠 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20521505,205215,rare,드래그 스킬,325,1,163,5,어둠 헝그리드래곤,육식,4,power_rate,add,41,,,,,,,,,,,,,,,,,,
20522501,205225,rare,패시브 1,,1,,1,어둠 헝그리드래곤,도시락,0,,,,,,,,,,,,,,,,,,,,,
20522502,205225,rare,패시브 1,,1,,2,어둠 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522503,205225,rare,패시브 1,,1,,3,어둠 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522504,205225,rare,패시브 1,,1,,4,어둠 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20522505,205225,rare,패시브 1,,1,,5,어둠 헝그리드래곤,도시락,0,val_1,add,1,,,,,,,,,,,,,,,,,,
20523501,205235,rare,패시브 2,100,1,50,1,어둠 헝그리드래곤,허기 채우기,4,,,,,,,,,,,,,,,,,,,,,
20523502,205235,rare,패시브 2,100,1,50,2,어둠 헝그리드래곤,허기 채우기,4,power_rate,add,13,,,,,,,,,,,,,,,,,,
20523503,205235,rare,패시브 2,100,1,50,3,어둠 헝그리드래곤,허기 채우기,4,power_rate,add,13,,,,,,,,,,,,,,,,,,
20523504,205235,rare,패시브 2,100,1,50,4,어둠 헝그리드래곤,허기 채우기,4,power_rate,add,13,,,,,,,,,,,,,,,,,,
20523505,205235,rare,패시브 2,100,1,50,5,어둠 헝그리드래곤,허기 채우기,4,power_rate,add,13,,,,,,,,,,,,,,,,,,
20531101,205311,hero,드래그 스킬,350,1,175,1,땅 순둥곤,행복한 잠,4,,,,,,,,,,,,,,,,,,,,,
20531102,205311,hero,드래그 스킬,350,1,175,2,땅 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531103,205311,hero,드래그 스킬,350,1,175,3,땅 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531104,205311,hero,드래그 스킬,350,1,175,4,땅 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531105,205311,hero,드래그 스킬,350,1,175,5,땅 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20532101,205321,hero,패시브 1,,1,,1,땅 순둥곤,자장자장,0,,,,,,,,,,,,,,,,,,,,,
20532102,205321,hero,패시브 1,,1,,2,땅 순둥곤,자장자장,0,add_option_value_1,add,10,,,,,,,,,,,,,,,,,,
20532103,205321,hero,패시브 1,,1,,3,땅 순둥곤,자장자장,0,add_option_value_1,add,10,,,,,,,,,,,,,,,,,,
20532104,205321,hero,패시브 1,,1,,4,땅 순둥곤,자장자장,0,add_option_value_1,add,15,,,,,,,,,,,,,,,,,,
20532105,205321,hero,패시브 1,,1,,5,땅 순둥곤,자장자장,0,add_option_value_1,add,15,,,,,,,,,,,,,,,,,,
20533101,205331,hero,패시브 2,,1,,1,땅 순둥곤,베개가리기,0,,,,,,,,,,,,,,,,,,,,,
20533102,205331,hero,패시브 2,,1,,2,땅 순둥곤,베개가리기,0,add_option_value_1,add,5,,,,,,,,,,,,,,,,,,
20533103,205331,hero,패시브 2,,1,,3,땅 순둥곤,베개가리기,0,add_option_value_1,add,5,,,,,,,,,,,,,,,,,,
20533104,205331,hero,패시브 2,,1,,4,땅 순둥곤,베개가리기,0,add_option_value_1,add,5,,,,,,,,,,,,,,,,,,
20533105,205331,hero,패시브 2,,1,,5,땅 순둥곤,베개가리기,0,add_option_value_1,add,5,,,,,,,,,,,,,,,,,,
20531201,205312,hero,드래그 스킬,350,1,175,1,물 순둥곤,행복한 잠,4,,,,,,,,,,,,,,,,,,,,,
20531202,205312,hero,드래그 스킬,350,1,175,2,물 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531203,205312,hero,드래그 스킬,350,1,175,3,물 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531204,205312,hero,드래그 스킬,350,1,175,4,물 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531205,205312,hero,드래그 스킬,350,1,175,5,물 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20532201,205322,hero,패시브 1,50,1,25,1,물 순둥곤,자장자장,4,,,,,,,,,,,,,,,,,,,,,
20532202,205322,hero,패시브 1,50,1,25,2,물 순둥곤,자장자장,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20532203,205322,hero,패시브 1,50,1,25,3,물 순둥곤,자장자장,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20532204,205322,hero,패시브 1,50,1,25,4,물 순둥곤,자장자장,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20532205,205322,hero,패시브 1,50,1,25,5,물 순둥곤,자장자장,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20533201,205332,hero,패시브 2,,1,,1,물 순둥곤,베개가리기,0,,,,,,,,,,,,,,,,,,,,,
20533202,205332,hero,패시브 2,,1,,2,물 순둥곤,베개가리기,0,add_option_value_1,add,10,,,,,,,,,,,,,,,,,,
20533203,205332,hero,패시브 2,,1,,3,물 순둥곤,베개가리기,0,add_option_value_1,add,10,,,,,,,,,,,,,,,,,,
20533204,205332,hero,패시브 2,,1,,4,물 순둥곤,베개가리기,0,add_option_value_1,add,15,,,,,,,,,,,,,,,,,,
20533205,205332,hero,패시브 2,,1,,5,물 순둥곤,베개가리기,0,add_option_value_1,add,15,,,,,,,,,,,,,,,,,,
20531301,205313,hero,드래그 스킬,350,1,175,1,불 순둥곤,행복한 잠,4,,,,,,,,,,,,,,,,,,,,,
20531302,205313,hero,드래그 스킬,350,1,175,2,불 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531303,205313,hero,드래그 스킬,350,1,175,3,불 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531304,205313,hero,드래그 스킬,350,1,175,4,불 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531305,205313,hero,드래그 스킬,350,1,175,5,불 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20532301,205323,hero,패시브 1,,1,,1,불 순둥곤,베개가리기,0,,,,,,,,,,,,,,,,,,,,,
20532302,205323,hero,패시브 1,,1,,2,불 순둥곤,베개가리기,0,add_option_time_1,add,1,,,,,,,,,,,,,,,,,,
20532303,205323,hero,패시브 1,,1,,3,불 순둥곤,베개가리기,0,add_option_time_1,add,1,,,,,,,,,,,,,,,,,,
20532304,205323,hero,패시브 1,,1,,4,불 순둥곤,베개가리기,0,add_option_time_1,add,1,,,,,,,,,,,,,,,,,,
20532305,205323,hero,패시브 1,,1,,5,불 순둥곤,베개가리기,0,add_option_time_1,add,1,,,,,,,,,,,,,,,,,,
20533301,205333,hero,패시브 2,,1,,1,불 순둥곤,자장자장,0,,,,,,,,,,,,,,,,,,,,,
20533302,205333,hero,패시브 2,,1,,2,불 순둥곤,자장자장,0,add_option_value_1,add,10,,,,,,,,,,,,,,,,,,
20533303,205333,hero,패시브 2,,1,,3,불 순둥곤,자장자장,0,add_option_value_1,add,10,,,,,,,,,,,,,,,,,,
20533304,205333,hero,패시브 2,,1,,4,불 순둥곤,자장자장,0,add_option_value_1,add,15,,,,,,,,,,,,,,,,,,
20533305,205333,hero,패시브 2,,1,,5,불 순둥곤,자장자장,0,add_option_value_1,add,15,,,,,,,,,,,,,,,,,,
20531401,205314,hero,드래그 스킬,350,1,175,1,빛 순둥곤,행복한 잠,4,,,,,,,,,,,,,,,,,,,,,
20531402,205314,hero,드래그 스킬,350,1,175,2,빛 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531403,205314,hero,드래그 스킬,350,1,175,3,빛 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531404,205314,hero,드래그 스킬,350,1,175,4,빛 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20531405,205314,hero,드래그 스킬,350,1,175,5,빛 순둥곤,행복한 잠,4,power_rate,add,44,,,,,,,,,,,,,,,,,,
20532401,205324,hero,패시브 1,50,1,25,1,빛 순둥곤,베개가리기,4,,,,,,,,,,,,,,,,,,,,,
20532402,205324,hero,패시브 1,50,1,25,2,빛 순둥곤,베개가리기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20532403,205324,hero,패시브 1,50,1,25,3,빛 순둥곤,베개가리기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20532404,205324,hero,패시브 1,50,1,25,4,빛 순둥곤,베개가리기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20532405,205324,hero,패시브 1,50,1,25,5,빛 순둥곤,베개가리기,4,power_rate,add,6,,,,,,,,,,,,,,,,,,
20533401,205334,hero,패시브 2,,1,,1,빛 순둥곤,자장자장,0,,,,,,,,,,,,,,,,,,,,,
20533402,205334,hero,패시브 2,,1,,2,빛 순둥곤,자장자장,0,add_option_value_1,add,5,,,,,,,,,,,,,,,,,,
20533403,205334,hero,패시브 2,,1,,3,빛 순둥곤,자장자장,0,add_option_value_1,add,5,,,,,,,,,,,,,,,,,,
20533404,205334,hero,패시브 2,,1,,4,빛 순둥곤,자장자장,0,add_option_value_1,add,5,,,,,,,,,,,,,,,,,,
20533405,205334,hero,패시브 2,,1,,5,빛 순둥곤,자장자장,0,add_option_value_1,add,5,,,,,,,,,,,,,,,,,,
20541101,205411,rare,드래그 스킬,33,10,17,1,땅 캥거레빗,날렵한 펀치,4,,,,,,,,,,,,,,,,,,,,,
20541102,205411,rare,드래그 스킬,33,10,17,2,땅 캥거레빗,날렵한 펀치,4,power_rate,add,4,,,,,,,,,,,,,,,,,,
20541103,205411,rare,드래그 스킬,33,10,17,3,땅 캥거레빗,날렵한 펀치,4,power_rate,add,4,,,,,,,,,,,,,,,,,,
20541104,205411,rare,드래그 스킬,33,10,17,4,땅 캥거레빗,날렵한 펀치,4,power_rate,add,4,,,,,,,,,,,,,,,,,,
20541105,205411,rare,드래그 스킬,33,10,17,5,땅 캥거레빗,날렵한 펀치,4,power_rate,add,4,,,,,,,,,,,,,,,,,,
20542101,205421,rare,패시브 1,100,1,50,1,땅 캥거레빗,잽,4,,,,,,,,,,,,,,,,,,,,,
20542102,205421,rare,패시브 1,100,1,50,2,땅 캥거레빗,잽,4,power_rate,add,13,,,,,,,,,,,,,,,,,,
20542103,205421,rare,패시브 1,100,1,50,3,땅 캥거레빗,잽,4,power_rate,add,13,,,,,,,,,,,,,,,,,,
20542104,205421,rare,패시브 1,100,1,50,4,땅 캥거레빗,잽,4,power_rate,add,13,,,,,,,,,,,,,,,,,,
20542105,205421,rare,패시브 1,100,1,50,5,땅 캥거레빗,잽,4,power_rate,add,13,,,,,,,,,,,,,,,,,,
20541201,205412,rare,드래그 스킬,33,10,17,1,물 캥거레빗,날렵한 펀치,4,,,,,,,,,,,,,,,,,,,,,
20541202,205412,rare,드래그 스킬,33,10,17,2,물 캥거레빗,날렵한 펀치,4,power_rate,add,4,,,,,,,,,,,,,,,,,,
