stage,monster_id,attr,t_desc,recomm_power,snro_start,snro_wave_2,snro_wave_3,snro_finish,r_level,r_power
1912001,139014,none,{@light_red}약점 상태{@apricot}일 때 큰 피해를 줄 수 있는 적이 등장하는 스테이지입니다.\n하나의 대상에게 큰 피해를 줄 수 있는 공격이 효과적입니다.,48000,,,,,207,48000
1913001,139014,none,{@light_red}약점 상태{@apricot}일 때 큰 피해를 줄 수 있는 적이 등장하는 스테이지입니다.\n하나의 대상에게 큰 피해를 줄 수 있는 공격이 효과적입니다.,48000,,,,,207,48000
1914001,139014,none,{@light_red}약점 상태{@apricot}일 때 큰 피해를 줄 수 있는 적이 등장하는 스테이지입니다.\n하나의 대상에게 큰 피해를 줄 수 있는 공격이 효과적입니다.,48000,,,,,207,48000
3011001,202002; 202003; 202005; 202001,none,차원문 너머의 세계에서 몬스터들은 고대용들의 제왕을 숭배하고 있었다.\\n그들은 테이머들이 그들의 제왕을 만나는 것을 원치 않는 듯하다.,84016,,,,,350,84016
3011002,201002; 201001,none,몬스터들의 방해를 뚫고 테이머들이 발견한 것은\\n 불타오르고 무너져가는 세계와 타락한 천사였다.,84016,,,,,350,84016
3011003,203004; 203003,none,"가까스로 형태를 유지하고 있는 정령의 숲에서 그들의 숲을 지키기 위해,\\n두 요정 여왕은 침입자를 공격해왔다.",84016,,,,,350,84016
3011004,204002; 204001,none,"숲속 깊은 곳, 맹독의 샘에는 아직도 제왕에게 거역하는 기사가 숨어있었다.",84016,,,,,350,84016
3011005,205002; 205003; 204002; 205006,none,"마침내 도착한 고성의 내부, 무너져가는 차원의 왕이 테이머들을 맞이하였다.",84016,,,,,350,84016
3012101,202002; 202003; 202004; 202005; 202001,none,차원문 너머의 세계에서 몬스터들은 고대용들의 제왕을 숭배하고 있었다.\\n그들은 테이머들이 그들의 제왕을 만나는 것을 원치 않는 듯하다.,189165,,,,,700,189165
3012102,201002; 201001,none,몬스터들의 방해를 뚫고 테이머들이 발견한 것은\\n 불타오르고 무너져가는 세계와 타락한 천사였다.,189165,,,,,700,189165
3012103,203001; 203002,none,"가까스로 형태를 유지하고 있는 정령의 숲에서 그들의 숲을 지키기 위해,\\n두 요정 여왕은 침입자를 공격해왔다.",189165,,,,,700,189165
3012104,204002; 204001,none,"숲속 깊은 곳, 맹독의 샘에는 아직도 제왕에게 거역하는 기사가 숨어있었다.",189165,,,,,700,189165
3012105,205002; 205003; 204002; 205008,none,"마침내 도착한 고성의 내부, 무너져가는 차원의 왕이 테이머들을 맞이하였다.",189165,,,,,700,189165
3012201,202002; 202003; 202004; 202005; 202001,none,차원문 너머의 세계에서 몬스터들은 고대용들의 제왕을 숭배하고 있었다.\\n그들은 테이머들이 그들의 제왕을 만나는 것을 원치 않는 듯하다.,318446,,,,,1050,318446
3012202,201002; 201001,none,몬스터들의 방해를 뚫고 테이머들이 발견한 것은\\n 불타오르고 무너져가는 세계와 타락한 천사였다.,318446,,,,,1050,318446
3012203,203001; 203002,none,"가까스로 형태를 유지하고 있는 정령의 숲에서 그들의 숲을 지키기 위해,\\n두 요정 여왕은 침입자를 공격해왔다.",318446,,,,,1050,318446
3012204,204002; 204001,none,"숲속 깊은 곳, 맹독의 샘에는 아직도 제왕에게 거역하는 기사가 숨어있었다.",318446,,,,,1050,318446
3012205,205002; 205003; 204002; 205001,none,"마침내 도착한 고성의 내부, 무너져가는 차원의 왕이 테이머들을 맞이하였다.",318446,,,,,1050,318446
3012301,202002; 202003; 202004; 202005; 202001,none,차원문 너머의 세계에서 몬스터들은 고대용들의 제왕을 숭배하고 있었다.\\n그들은 테이머들이 그들의 제왕을 만나는 것을 원치 않는 듯하다.,520125,,,,,1500,520125
3012302,201002; 201001,none,몬스터들의 방해를 뚫고 테이머들이 발견한 것은\\n 불타오르고 무너져가는 세계와 타락한 천사였다.,520125,,,,,1500,520125
3012303,203001; 203002,none,"가까스로 형태를 유지하고 있는 정령의 숲에서 그들의 숲을 지키기 위해,\\n두 요정 여왕은 침입자를 공격해왔다.",520125,,,,,1500,520125
3012304,204002; 204001,none,"숲속 깊은 곳, 맹독의 샘에는 아직도 제왕에게 거역하는 기사가 숨어있었다.",520125,,,,,1500,520125
3012305,205002; 205003; 204002; 205001,none,"마침내 도착한 고성의 내부, 무너져가는 차원의 왕이 테이머들을 맞이하였다.",520125,,,,,1500,520125
3021001,202002; 202003; 202005; 202001,none,이변을 조사하기 위해서 정령의 숲을 조사하게 된 테이머들의 앞을 다람쥐 떼가 가로막았다.,84016,,,,,350,84016
3021002,201002; 201001,none,비밀을 알고 있는 듯한 지니가 자신의 시험을 돌파하면 숲속의 비밀을 가르쳐 준다고 한다.,84016,,,,,350,84016
3021003,203004; 203003,none,숲 깊은 곳에는 차원문 때문에 유타칸에 불시착한 에일리언 드래곤이 차원문을 조사하고 있었다. 에일리언 드래곤은 테이머 일행을 훼방을 놓으려고 나타난 방해꾼으로 오해한 듯 하다.,84016,,,,,350,84016
3021004,204002; 204001,none,오해가 풀린 에일리언 드래곤의 조사를 돕기로 한 테이머는 에일리언 드래곤이 요청한 커다란 톱니바퀴를 구하기 위해 질서유지장치가 있던 하늘 유적으로 향한다.,84016,,,,,350,84016
3021005,205002; 205003; 204002; 205006,none,"마침내 차원문이 열리고 테이머들이 도착한 곳은 다른 차원의 너머, 달의 표면이었다. 그리고 그곳의 수호자는 새로운 손님들을 그다지 반기지 않는 듯 하다.",84016,,,,,350,84016
3022101,202002; 202003; 202004; 202005; 202001,none,이변을 조사하기 위해서 정령의 숲을 조사하게 된 테이머들의 앞을 다람쥐 떼가 가로막았다.,189165,,,,,700,189165
3022102,201002; 201001,none,비밀을 알고 있는 듯한 지니가 자신의 시험을 돌파하면 숲속의 비밀을 가르쳐 준다고 한다.,189165,,,,,700,189165
3022103,203001; 203002,none,숲 깊은 곳에는 차원문 때문에 유타칸에 불시착한 에일리언 드래곤이 차원문을 조사하고 있었다. 에일리언 드래곤은 테이머 일행을 훼방을 놓으려고 나타난 방해꾼으로 오해한 듯 하다.,189165,,,,,700,189165
3022104,204002; 204001,none,오해가 풀린 에일리언 드래곤의 조사를 돕기로 한 테이머는 에일리언 드래곤이 요청한 커다란 톱니바퀴를 구하기 위해 질서유지장치가 있던 하늘 유적으로 향한다.,189165,,,,,700,189165
3022105,205002; 205003; 204002; 205008,none,"마침내 차원문이 열리고 테이머들이 도착한 곳은 다른 차원의 너머, 달의 표면이었다. 그리고 그곳의 수호자는 새로운 손님들을 그다지 반기지 않는 듯 하다.",189165,,,,,700,189165
3022201,202002; 202003; 202004; 202005; 202001,none,이변을 조사하기 위해서 정령의 숲을 조사하게 된 테이머들의 앞을 다람쥐 떼가 가로막았다.,318446,,,,,1050,318446
3022202,201002; 201001,none,비밀을 알고 있는 듯한 지니가 자신의 시험을 돌파하면 숲속의 비밀을 가르쳐 준다고 한다.,318446,,,,,1050,318446
3022203,203001; 203002,none,숲 깊은 곳에는 차원문 때문에 유타칸에 불시착한 에일리언 드래곤이 차원문을 조사하고 있었다. 에일리언 드래곤은 테이머 일행을 훼방을 놓으려고 나타난 방해꾼으로 오해한 듯 하다.,318446,,,,,1050,318446
3022204,204002; 204001,none,오해가 풀린 에일리언 드래곤의 조사를 돕기로 한 테이머는 에일리언 드래곤이 요청한 커다란 톱니바퀴를 구하기 위해 질서유지장치가 있던 하늘 유적으로 향한다.,318446,,,,,1050,318446
3022205,205002; 205003; 204002; 205001,none,"마침내 차원문이 열리고 테이머들이 도착한 곳은 다른 차원의 너머, 달의 표면이었다. 그리고 그곳의 수호자는 새로운 손님들을 그다지 반기지 않는 듯 하다.",318446,,,,,1050,318446
3022301,202002; 202003; 202004; 202005; 202001,none,이변을 조사하기 위해서 정령의 숲을 조사하게 된 테이머들의 앞을 다람쥐 떼가 가로막았다.,520125,,,,,1500,520125
3022302,201002; 201001,none,비밀을 알고 있는 듯한 지니가 자신의 시험을 돌파하면 숲속의 비밀을 가르쳐 준다고 한다.,520125,,,,,1500,520125
3022303,203001; 203002,none,숲 깊은 곳에는 차원문 때문에 유타칸에 불시착한 에일리언 드래곤이 차원문을 조사하고 있었다. 에일리언 드래곤은 테이머 일행을 훼방을 놓으려고 나타난 방해꾼으로 오해한 듯 하다.,520125,,,,,1500,520125
3022304,204002; 204001,none,오해가 풀린 에일리언 드래곤의 조사를 돕기로 한 테이머는 에일리언 드래곤이 요청한 커다란 톱니바퀴를 구하기 위해 질서유지장치가 있던 하늘 유적으로 향한다.,520125,,,,,1500,520125
3022305,205002; 205003; 204002; 205001,none,"마침내 차원문이 열리고 테이머들이 도착한 곳은 다른 차원의 너머, 달의 표면이었다. 그리고 그곳의 수호자는 새로운 손님들을 그다지 반기지 않는 듯 하다.",520125,,,,,1500,520125
3100101,153001,light,,126125,,,,,500,126125
3100102,153002,fire,,126125,,,,,500,126125
3100103,153003,water,,126125,,,,,500,126125
3100104,153004,earth,,126125,,,,,500,126125
3100105,153005,dark,,126125,,,,,500,126125
3100201,153006,light,,126125,,,,,500,126125
3100202,153007,fire,,126125,,,,,500,126125
3100203,153008,water,,126125,,,,,500,126125
3100204,153009,earth,,126125,,,,,500,126125
3100205,153010,dark,,126125,,,,,500,126125
3200001,142000;142001;142003;142002,none,정예전 테스트,298500,,,,,1500,520125
3200002,142009;142006;142004,dark,협동전 테스트,298500,,,,,1500,520125
3200003,142010;142008,water,지구전 테스트,298500,,,,,1500,520125
4230101,131055; 131073; 131065; 132122; 132063; 133025,none,어떤 찬란한 빛도 태초에는 무한한 허무 속에서 시작되리라.,6979,scen_event_origingoddragon_01_s,,,scen_event_origingoddragon_01_e,20,6979
4230102,131021; 131081; 133041; 133061; 133042; 134021,none,수많은 시련과 고통 속에서도 지혜로움을 잃지 않아야 하며,7987,scen_event_origingoddragon_02_s,,,scen_event_origingoddragon_02_e,25,7987
4230103,131111; 131052; 131043; 131053; 133014; 132053; 134024,none,아득한 방황과 속박 속에서도 신의를 지켜야 하고,8999,scen_event_origingoddragon_03_s,,,scen_event_origingoddragon_03_e,30,8999
4230104,130015; 130025; 130035; 130055; 141002; 141003; 134025,none,가장 거대한 절망 속에서조차 용기를 가지고 맞서야 한다.,10016,scen_event_origingoddragon_04_s,,,scen_event_origingoddragon_04_e,35,10016
4230105,141001,none,"그 모든 것이 가장 찬란한 빛으로서, 희망의 빛으로서 세상을 밝히리라",11038,scen_event_origingoddragon_05_s,,,scen_event_origingoddragon_05_e,40,11038
4230106,141001,none,분명 잘못된 선택을 하게 될 때도 있을 것이며,15175,,,,,60,15175
4230107,141001,none,누군가를 의심하게 될 때도 있을 것이고,28058,,,,,120,28058
4230108,141001,none,두려움 속에서 도망치고 싶어질 때도 있을 것이다.,58406,,,,,250,58406
4230109,141001,none,"하지만 희망을 잃지 말아라, 희망의 빛을 품고 있음을 잊지 말아라.",126125,,,,,500,126125
4230110,141001,none,내가 태초의 빛으로서 너를 지켜볼 테니,223640,,,,,800,223640
4230111,141001,none,내가 가장 지혜로운 조언자로서 너의 시련을 함께 하겠다. \n(업적 보상을 위한 도전 스테이지 입니다.),298500,,,,,1000,298500
4230112,141001,none,내가 가장 신의 있는 친우로서 너의 방황을 끝내겠다. \n(업적 보상을 위한 도전 스테이지 입니다.),403156,,,,,1250,403156
4230113,141001,none,내가 가장 강력한 전우로서 너의 절망에 맞서겠다. \n(업적 보상을 위한 도전 스테이지 입니다.),570360,,,,,1600,570360
4230114,141001,none,"내가 너의 희망이자, 너의 희망이 곧 내가 될 테니 \n(업적 보상을 위한 도전 스테이지 입니다.)",851085,,,,,2100,851085
4230115,141001,none,"아이야, 너의 미래는 찬란히 빛날 것이다. \n(업적 보상을 위한 도전 스테이지입니다.)",1480500,,,,,3000,1480500
4230116,141004,none,업적 보상을 위한 도전 스테이지 입니다.,570360,,,,,1600,570360
4230117,141004,none,업적 보상을 위한 도전 스테이지 입니다.,732885,,,,,1900,732885
4230118,141004,none,업적 보상을 위한 도전 스테이지 입니다.,913140,,,,,2200,913140
4230119,141005,none,업적 보상을 위한 도전 스테이지 입니다.,1181060,,,,,2600,1181060
4230120,141005,none,업적 보상을 위한 도전 스테이지 입니다.,1560285,,,,,3100,1560285
4230121,131055; 131073; 131065; 132122; 132063; 133021,none,잊혀진 먼 과거의 이야기 - 1,6979,scen_event_origindarknix_01_s,,,scen_event_origindarknix_01_e,20,6979
4230122,131021; 131081; 133041; 133061; 133042; 134021,none,잊혀진 먼 과거의 이야기 - 2,7987,scen_event_origindarknix_02_s,,,scen_event_origindarknix_02_e,25,7987
4230123,131111; 131052; 131043; 131053; 133014; 132053; 134023,none,잊혀진 먼 과거의 이야기 - 3,8999,scen_event_origindarknix_03_s,,,scen_event_origindarknix_03_e,30,8999
4230124,131111; 131052; 131043; 131053; 133014; 132053; 134023,none,끝없이 반복되는 절망의 세계,10016,scen_event_origindarknix_04_s,,,scen_event_origindarknix_04_e,35,10016
4230125,141006,none,끝없는 절망은 파멸을 불렀다.,11038,scen_event_origindarknix_05_s,,,scen_event_origindarknix_05_e,40,11038
4230126,141006,none,사실... 끝까지 지키고 싶었던 존재가 있었다.,15175,,,,,60,15175
4230127,141006,none,이 세상을 지키고 싶은 이유였다.,28058,,,,,120,28058
4230128,141007,none,"그녀를 위해 세상에 헌신 했지만, 세상은 그 빛을 버렸다.",126125,,,,,500,126125
4230129,141007,none,그렇기에 이 세상을 적으로 돌리고 끝까지 싸웠다.,223640,,,,,800,223640
4230130,141007,none,이길 수 있었으나 끝내지 못했다. 패배한 것이다.,298500,,,,,1000,298500
4230131,141008,none,그 죄로... 빛이 꺼지는 순간을 영원히 바라보기만 했다. \n(업적 보상을 위한 도전 스테이지입니다.),403156,,,,,1250,403156
4230132,141008,none,그 순간을 무한 번 바라보며 복수를 원했다. \n(업적 보상을 위한 도전 스테이지입니다.),570360,,,,,1600,570360
4230133,141008,none,그 다짐을 무한히 새기며 잠에서 깼다. \n(업적 보상을 위한 도전 스테이지입니다.),732885,,,,,1900,732885
4230134,141008,none,그렇기에 내게 남은 소원은 하나. \n(업적 보상을 위한 도전 스테이지입니다.),913140,,,,,2200,913140
4230135,141008,none,세상의 파멸이다. \n(업적 보상을 위한 도전 스테이지입니다.),1480500,,,,,3000,1480500
4230136,131055; 131073; 131065; 132122; 132063; 133021,none,이 세상을 지키고 싶었다.,6979,scen_event_majesticlightningdragon_01_s,,,scen_event_majesticlightningdragon_01_e,20,6979
4230137,131021; 131081; 133041; 133061; 133042; 134021,none,인간은 탐욕스럽다.,7987,scen_event_majesticlightningdragon_02_s,,,scen_event_majesticlightningdragon_02_e,25,7987
4230138,131111; 131052; 131043; 131053; 133014; 132053; 134023,none,정의란 무엇인가,8999,scen_event_majesticlightningdragon_03_s,,,scen_event_majesticlightningdragon_03_e,30,8999
4230139,131111; 131052; 131043; 131053; 133014; 132053; 133014,none,흔들리지 않는 정의,10016,scen_event_majesticlightningdragon_04_s,,,scen_event_majesticlightningdragon_04_e,35,10016
4230140,130015; 141012; 141009,none,나의 정의를 관철하리라!,11038,scen_event_majesticlightningdragon_05_s,,,scen_event_majesticlightningdragon_05_e,40,11038
4230141,130015; 141012; 141009,none,정의의 불꽃으로 역경을 밝히리라.,15175,,,,,60,15175
4230142,130015; 141012; 141009,none,나는 항상 정의를 위해 싸울 것이다!,58406,,,,,250,58406
4230143,130015; 141012; 141010,none,"나는 억압된 이들에게 희망을, 악에 맞선 이들에게 용기를 주는 존재다.",126125,,,,,500,126125
4230144,130015; 141012; 141010,none,"나의 번개는 정의의 창이며, 어둠을 가르는 빛이 되리라.",223640,,,,,800,223640
4230145,130015; 141012; 141010,none,숭고한 자만이 진리와 정의를 심판할 수 있다!,298500,,,,,1000,298500
4230146,130015; 141012; 141011,none,나의 정의는 억압된 이들에게 희망과 자유를 안겨줄 것이다! \n(업적 보상을 위한 도전 스테이지입니다.),403156,,,,,1250,403156
4230147,130015; 141012; 141011,none,나의 의지는 절대로 흔들리지 않아! \n(업적 보상을 위한 도전 스테이지입니다.),570360,,,,,1600,570360
4230148,130015; 141012; 141011,none,모든 악을 심판할 것이다! \n(업적 보상을 위한 도전 스테이지입니다.),732885,,,,,1900,732885
4230149,130015; 141012; 141011,none,불의는 결국 정의로운 의지 앞에서 패배할 것이다! \n(업적 보상을 위한 도전 스테이지입니다.),913140,,,,,2200,913140
4230150,130015; 141012; 141011,none,나의 영혼은 시련 앞에서 정의의 불길로 승화하리라. \n(업적 보상을 위한 도전 스테이지입니다.),1480500,,,,,3000,1480500
4230151,141014;141015; 141012;141013,none,업적 보상을 위한 도전 스테이지 입니다.,570360,,,,,1600,570360
