sid,skill_form,skill_type,t_name,r_comment,res_icon,res_1,res_scale,res_2,res_3,res_hit,skill_size,animation,motion_type,dmg_type,pos,dir,start_cooldown,chance_type,chance_value,target_formation,target_type,target_count,casting_time,cooldown,power_source,r_note,r_group,r_power_rate,power_rate,ignore,hit,val_1,val_2,val_3,for_gd,add_option_type_1,add_option_target_1,add_option_target_count_1,add_option_trigger_1,add_option_time_1,add_option_rate_1,add_option_source_1,add_option_value_1,add_option_type_2,add_option_target_2,add_option_target_count_2,add_option_trigger_2,add_option_time_2,add_option_rate_2,add_option_source_2,add_option_value_2,add_option_type_3,add_option_target_3,add_option_target_count_3,add_option_trigger_3,add_option_time_3,add_option_rate_3,add_option_source_3,add_option_value_3,add_option_type_4,add_option_target_4,add_option_target_count_4,add_option_trigger_4,add_option_time_4,add_option_rate_4,add_option_source_4,add_option_value_4,desc_1,desc_2,desc_3,desc_4,desc_5,t_desc,to_programmer,t_speech,speech_option
301003,script,skill_common_01,폭파,앙그라의 차원문1_강화 스컬_2,res/ui/icons/skill/202731.png,,1,,,,,,instant,magical,,-1,,dead_ago,100,,enemy_distance_line,5,0,1,target_max_hp,,일반_광역_스킬,200,3,def,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,죽을때 최대 생명력에 비례한 피해를 줍니다.,,,
301004,code,skill_transform,스컬 즉시 부활,앙그라의 차원문1_강화 스컬_3,res/ui/icons/skill/204331.png,res/effect/effect_transform/effect_transform.vrp,1,,,,,,instant,physical,,0,,dead_ago,100,,self,1,0,1,atk,,미분류,1,0,,1,201002,13,RB24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생명력이 0이 되면 보유한 강화 효과가 초기화되고 생명력을 전부 회복합니다.,,@#&%$@#$!!,1
301005,code,status_effect,일반 공격/패시브 스킬 공격 불가,자신에게 일반공격/패시브의 대상이 되지 않는 효과 부여,res/ui/icons/skill/202223.png,,1,,,,,,instant,magical,,-1,,indie_time_short,0,,self,1,0,30,,,미분류,,0,,1,,,,,target_active_skill_only,self,,skill_start,-1,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"기본 공격 / 패시브 피해의 대상이 되지 않고, 피해도 입지 않습니다.",,,
301006,code,status_effect,면역,앙그라의 차원문1_강화 스컬_5,res/ui/icons/skill/202223.png,,1,,,,,attack,instant,magical,,-1,,indie_time_short,0,,self,1,0,30,,,미분류,,0,,1,,,,,immunity_super,self,,skill_start,60,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,모든 해로운 효과에 면역입니다.,,,
301011,script,skill_boss_clanraid_1,코럽션,앙그라의 차원문1 지옥불 천사 스킬,res/ui/icons/skill/203935.png,,1,,,,,attack,instant,physical,,-2,,indie_time,17,,enemy_distance_y,1,0,0,atk,탄막,보스_광역_스킬,100,900,,1,,,,,remove,target,,skill_hit,0.3,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,직선으로 관통하는 레이저를 쏘아 큰 피해를 주고 일정 확률로 대상의 이로운 효과를 모두 해제합니다.,,@#&%@$#%&$@#$!!!!,0
301012,code,skill_boss_clanraid_2,폭주,앙그라의 차원문1 지옥불 천사 스킬,res/ui/icons/skill/203424.png,,1,,,,,,instant,physical,,-1,,indie_time,10,,enemy_all,,0,26,atk,탄막,보스_단일_스킬,20,900,,1,skill_boss_dmgate_1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,제어불가능한 에너지를 방출합니다. 폭주 중에는 더 큰 피해를 입습니다. 스킬 사용이 끝나면 피해량이 증가하는 광폭화 상태가 됩니다. 이 효과는 무한히 중첩되며 해제할 수 없습니다.,,,
301013,code,status_effect,증원,앙그라의 차원문1 지옥불 천사 스킬(설명용),res/ui/icons/skill/202223.png,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2분이 지나면 더 많은 강화 스컬들이 나타납니다.,,,
302001,code,status_effect,공격하라!,앙그라의 차원문2 앙그라 신도 지휘관 스킬_1,res/ui/icons/skill/202223.png,,1,,,,,attack,instant,magical,,-1,,indie_time,10,,teammate_none,100,0,0,,,미분류,,0,,1,,,,,atk_up,target,,skill_start,60,100,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,지휘관이 깃발을 휘둘러 신도들에게 강력한 강화 효과를 부여합니다.,,"전군, 공격하라!",0
302002,code,status_effect,공격 불가,자신에게 일반공격/패시브의 대상이 되지 않는 효과 부여,res/ui/icons/skill/202223.png,,1,,,,,,instant,magical,,-1,,indie_time_short,0,,self,1,0,30,,,미분류,,0,,1,,,,,target_disabled,self,,skill_start,60,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일반적인 방법으로는 피해를 입힐 수 없습니다.,,,
302003,code,skill_transform,자폭용 폭탄,앙그라의 차원문2 앙그라 신도 사망 시 폭탄 소환,res/ui/icons/skill/207312.png,res/effect/effect_transform/effect_transform.vrp,1,,,,,,instant,physical,,0,,dead_ago,50,,self,1,0,1,atk,,미분류,1,0,,1,202006,13,RB24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신도들이 죽으면 가끔 자폭용 폭탄이 떨어집니다. 자폭용 폭탄을 공격하면 공격 방향을 바꿀 수 있습니다.,,,
302004,code,skill_transform,,앙그라의 차원문2 정방향 폭탄 사망 시 방향 변경,res/ui/icons/skill/204331.png,,1,,,,,,instant,physical,,0,,dead_ago,100,,self,1,0,1,atk,,미분류,1,0,,1,202007,13,RB24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302005,code,skill_transform,,앙그라의 차원문2 역방향 폭탄 사망 시 방향 변경,res/ui/icons/skill/204331.png,,1,,,,,,instant,physical,,0,,dead_ago,100,,self,1,0,1,atk,,미분류,1,0,,1,202006,13,RB24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302006,code,skill_transform,,앙그라의 차원문2 정방향 폭탄 설치 시 방향 변경,res/ui/icons/skill/204331.png,,,,,,,,instant,physical,,0,,indie_rate,15,,self,1,0,10,atk,,미분류,1,0,,1,202007,13,RB24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302007,code,skill_suicide,,앙그라의 차원문2 정방향 폭탄 5초 경과 시 폭발,res/ui/icons/skill/202732.png,res/effect/skill_explosion/skill_explosion_fire.vrp,,res/effect/effect_jump/effect_jump.vrp,,,,attack,instant,physical,,-1,,indie_time_fix,5,,enemy_random,6,0,0,atk,,,,7000,,1,-0.25,,,,target_disabled,self,,skill_start,60,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302008,code,skill_suicide,,앙그라의 차원문2 역방향 폭탄 5초 경과 시 폭발,res/ui/icons/skill/202732.png,res/effect/skill_explosion/skill_explosion_fire.vrp,,res/effect/effect_jump/effect_jump.vrp,,,,attack,instant,physical,,-1,,indie_time_fix,5,,teammate_boss,1,0,0,target_max_hp,,,,8,def,1,0.25,,,,target_disabled,self,,skill_start,60,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302009,code,missile_move_guide,물의 마법,클랜 던전 보스 분신2: 일반 공격 복붙,res/ui/icons/skill/200531.png,res/missile/missile_ball/missile_ball_@.vrp,1,,,,,attack,instant,physical,,0,,indie_time,0,,enemy_random,1,0,3,atk,,보스_단일_일반,100,450,,1,,,800,,remove,target,,skill_hit,0.3,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,보통의 피해를 주고 일정 확률로 대상의 이로운 효과를 모두 해제 합니다.,,,
303001,code,skill_resurrect,부활,아군 부활 스킬,res/ui/icons/skill/216344.png,res/effect/skill_circle_heal/skill_circle_heal.vrp,1,,,,,,instant,magical,,-1,,teammate_dead,100,,teammate_dead,1,0,3,target_max_hp,,,,100,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,다른 아군이 쓰러지면 부활시킵니다.,,우리는 아직 쓰러져선 안돼요!,0
303002,code,skill_heal_single,요정의 치유,픽시 퀸이 사용하는 회복스킬,res/ui/icons/skill/201134.png,res/effect/skill_circle_heal_totem/skill_circle_heal_totem.vrp,1,,,,,attack,instant,magical,,-1,,indie_time_fix,7,,self,1,0,15,target_max_hp,,,,35,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,자신의 생명력을 회복 시킵니다.,,,
303003,code,status_effect,요정의 보호,페어리 퀸이 사용하는 보호막 스킬,res/ui/icons/skill/201134.png,res/effect/skill_circle_heal_totem/skill_circle_heal_totem.vrp,1,,,,,attack,instant,magical,,-1,,indie_time_fix,15,,teammate_none,1,0,0,,,,,,,1,,,,,barrier_protection,self,1,skill_start,15,100,target_max_hp,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,자신에게 강력한 보호막 효과를 부여합니다.,,,
303004,code,status_effect,요정의 보복,사망시 버프 부여,res/ui/icons/skill/206245.png,,,,,,,,instant,magical,,-1,,dead_ago,100,,teammate_none,1,0,0,,,,,,,1,,,,,atk_up_unerasable,target,1,skill_start,-1,100,,200,def_up_unerasable,target,1,skill_start,-1,100,,50,heal,target,1,skill_start,1,100,target_max_hp,100,,,,,,,,,,,,,,처치되면 다른 아군에게 해제되지 않는 강력한 공격력/방어력 상승 효과를 부여하고 살아남은 다른 아군의 생명력을 모두 회복시킵니다.,,,
303005,script,skill_fairyqueen_1,요정의 안식,시타엘(불) 복붙,res/ui/icons/skill/205941.png,,1,,,,,attack,instant,,,-2,,indie_time_fix,180,,enemy_distance_line,1,3,1,atk,탄막,보스_광역_스킬,100,6000,,1,,,,,remove,target,,skill_hit,0.3,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3분이 경과하면 강력한 마법으로 모든 적을 제거합니다.,,사라져라 침입자여!,0
303006,script,skill_elite_pixie_queen_1,픽시 윙,엘리트_픽시퀸,res/ui/icons/skill/206031.png,,1,,,,,skill_1,instant,physical,RM14,0,,indie_rate,10,,enemy_distance_line,1,1,1,atk,,보스_광역_스킬,50,600,,1,,,,,hit_rate_down,target,,skill_end,10,20,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,넓은 범위에 보통의 피해를 주고 대상의 적중률을 감소시킵니다.,,,
303007,script,skill_elite_pixie_queen_2,픽시라이트,엘리트_픽시퀸,res/ui/icons/skill/245301.png,,1,,,,,skill_1,instant,physical,,0,,indie_rate,20,,enemy_distance_line,1,1,1,atk,탄막,보스_광역_스킬,50,600,,1,,,,,cri_chance_down,target,,skill_end,10,20,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,작은 빛의 탄환을 난사하여 피해를 주고 대상의 치명 확률을 감소시킵니다.,,,
304001,code,skill_heal_single,회복 포션,회복포션을 깨드리면 아군 전체 회복,res/ui/icons/skill/200132.png,res/effect/skill_popomo/skill_popomo.vrp,0.5,,,,,,instant,magical,,-1,,dead_ago,100,,enemy_distance_line,5,0,1,target_max_hp,,,,10000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,포션을 깨뜨리면 아군 전체를 회복할 수 있습니다.,,,
304002,code,status_effect,유혈의 영역,지속피해 무제한 부여,res/ui/icons/skill/216621.png,,1,,,,,,instant,magical,,-1,,indie_time_short,1,,enemy_distance_line,5,0,0,,,미분류,,0,,1,,,,,dot_damage,target,,skill_start,-1,100,target_max_hp,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화이트 디스트로이어의 영역은 강력한 지속피해를 지속적으로 유발합니다.,,,
304003,script,skill_boss_whitedistroyer_1,처단의 칼날,"회복형 처단, 전체 공격",res/ui/icons/skill/203425.png,,1,,,,,attack,instant,physical,,-2,,indie_time,1,,enemy_random,5,1,15,atk + atk * 30 * CON(target_role == 'healer'),,보스_광역_스킬,200,1000,protect;barrier,1,,,,,remove,target,5,skill_hit,0.3,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"적 전체에 이로운 효과를 해제하고 보호막, 무적을 무시하는 피해를 가합니다. 회복형에게는 100배의 피해를 줍니다.",,회복같은 헛수작은 용납하지 않겠다.,1
304004,script,skill_boss_whitedistroyer_3,파멸의 칼날,드레이크 강화 유령검기 복붙,res/ui/icons/skill/203541.png,,1,,,,,attack,instant,physical,RM15,-2,,hp_rate,25,,enemy_random,5,0,1,atk,,보스_광역_스킬,75,2000,,1,,,,,def_down,target,,skill_end,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"생명력이 25% 이하가 되면, 폭주하여 연속으로 강력한 피해를 줍니다.",,나는 틀리지 않았다! 이 힘이 그것을 증명하리라!,1
304005,code,skill_power_charge,붕괴의 빛,캔슬 가능한 차지 스킬,res/ui/icons/skill/216611.png,res/effect/effect_heal_drone/effect_heal_drone.vrp,1,,,,,skill_1_appear;skill_1_casting,instant,physical,,-1,,hp_rate,98*CON(hp_rate>0.5),,self,1,0,25,,,보스_광역_스킬,,0,,1,304006;304007,5;5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,열 에너지를 모아 강력한 피해를 줍니다.\n에너지를 모으는 동안 약점을 일정 피해량 이상 공격하면 취소 시킬 수 있습니다.,,헛된 꿈을 꾸고 있구나...,0
304006,script,skill_boss_whitedistroyer_2,,차지 성공 : 강력한 직선 브레스 공격,res/ui/icons/skill/216611.png,,1,,,,,skill_1_action,instant,physical,,-1,,indie_time,5,,enemy_random,1,0,0,atk,탄막,보스_광역_스킬,100,5000,protect,1,,,,,remove,target,,skill_hit,0.01,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,힘 앞에 모든 것은 붕괴할 뿐이다!,0
304007,code,skill_groggy,,차지 실패  : 그로기,,,,,,,,skill_1_disappear;skill_1_groggy;skill_1_wake,instant,,,,,,,,self,1,0,0,,,,,,,1,7,,,,groggy,target,,skill_start,7,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304008,script,skill_boss_drake_2,타락의 칼날,드레이크 유령 검기 복붙,res/ui/icons/skill/203444.png,,1,,,,,attack,instant,physical,RM14,-2,,hp_rate,99*CON(hp_rate>0.25),,enemy_distance_line,1,0,3,atk,,보스_광역_스킬,70,600,,1,,,,,cure,self,,skill_start,0.3,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전방의 넓은 범위에 보통의 피해를 주고 해로운 효과를 해제합니다.,,,
304009,code,status_effect,생존,hp25% 시 생존효과 발동,res/ui/icons/skill/214944.png,,,,,,,,instant,,,-1,,under_self_hp,25,,self,1,0,999,,,,,,,,,,,,barrier_protection_time_perfect,self,1,skill_start,0.3,100,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"생명력이 25% 이하가 되면, 순간적으로 피해를 입지 않고, 강력한 다음 공격을 준비합니다.",,,
305001,script,skill_boss_angra_1,왕의 진노,전체 이효제 + 회복불가,res/ui/icons/skill/203434.png,,1,,,,,roar,instant,physical,,-1,,indie_rate,15,,enemy_distance_line,5,0,27,atk,탄막,보스_광역_스킬,20,300,,1,,,,,recovery_dec,target,,skill_hit,1.5,50,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,앙그라가 포효하면 차원의 질서가 깨지고 모든 적에게 피해를 줍니다. 지속되는 동안 강력한 회복 감소 효과를 부여합니다.,,이 앙그라의 힘 앞에 무릎을 꿇어라!,0
305002,code,skill_power_charge,파멸의 불꽃,차징,res/ui/icons/skill/207412.png,,,,,,,skill_1_appear;skill_1_casting,instant,physical,,-1,,hp_rate,99*CON(hp_rate>0.4),,self,1,0,25,,,,,,,,305003;305004,7;3,,,def_up,target,,skill_start,7,100,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,에너지를 모아 파멸의 불꽃으로 적 하나를 즉사시킵니다.\n에너지를 모으는 동안 약점을 일정 피해량 이상 공격하면 취소 시킬 수 있습니다. \n에너지를 모으는 동안 방어력이 상승합니다.,,너희의 발버둥은 가소롭기 짝이 없구나...,0
305003,script,skill_boss_angra_2,,파멸의 불꽃(발동),res/ui/icons/skill/207412.png,,,,,,,skill_1_action,instant,physical,,-2,,indie_time,10,,enemy_random,1,0,0,target_max_hp,,보스_단일_스킬,,5000,protect,1,,,,,remove,target,,skill_hit,0.01,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"이제 그만, 사라져라!",0
305004,code,skill_groggy,,파멸의 불꽃(그로기),,,,,,,,skill_1_disappear;skill_1_groggy;skill_1_wake,instant,,,,,,,,self,1,0,0,,,,,,,,7,,,,groggy,target,,skill_start,7,100,,100,remove,target,,skill_start,0.3,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,
305005,script,skill_monsterdragon_10,폭풍의 날개,전체피해 + 적중감소,res/ui/icons/skill/202011.png,,1,,,,,flip,instant,magical,,-2,,indie_rate,15,,enemy_distance_line,5,0,23,atk,,보스_광역_스킬,100,400,,1,,,,,hit_rate_down,target,,skill_end,7,100,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,날갯짓하여 폭풍을 소환합니다. 모든 적에게 피해를 주고 7초간 강력한 적중 감소 효과를 부여합니다.,,내 날갯짓조차 버티지 못할 정도로 나약하구나...,0
305006,script,skill_boss_angra_3,파멸의 태양,저체력 조건 발악 스킬,res/ui/icons/skill/207412.png,,1,,,,,skill_2,instant,physical,,90,,hp_rate,20,,enemy_distance_line,5,0,60,atk,,,,100000,all,1,,,,,remove,target,,skill_hit,0.3,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"생명력이 20% 이하가 되면, 파멸의 태양을 소환합니다. 태양은 15초 뒤 폭발하여 모든 적을 즉사시킵니다.",,신 조차도 두려워한 불꽃이다! 세계와 함께 사라져라!,1
305007,code,status_effect,생존,hp20% 시 생존효과 발동,res/ui/icons/skill/214944.png,,,,,,,,instant,,,-1,,under_self_hp,20,,self,1,0,999,,,,,,,,,,,,barrier_protection_time_perfect,self,1,skill_start,0.3,100,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"생명력이 20% 이하가 되면, 순간적으로 피해를 입지 않고, 강력한 다음 공격을 준비합니다.",,,
305011,script,skill_kadeath,파멸의 고동,카데스 눈 맥동 스킬,res/ui/icons/skill/205941.png,,,,,,,,instant,magical,,0,,indie_time_short,1,,enemy_all,5,0,3,atk,,,,800,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,어둠과 파괴의 힘이 깃든 카데스의 힘이 맥동하여 모든 적에게 피해를 줍니다.,,,
305012,code,skill_transform,불멸의 눈,카데스의 눈 즉시 부활 스킬,res/ui/icons/skill/204331.png,res/effect/effect_transform/effect_transform.vrp,1,,,,,,instant,physical,,0,,dead_ago,100,,self,1,0,1,atk,,,1,0,,1,205002,13,RB24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,생명력이 0이 되면 보유한 강화 효과가 초기화되고 생명력을 전부 회복합니다.,,,
305013,code,status_effect,중첩 강화,앙그라의 차원문1_강화 스컬_1,res/ui/icons/skill/206245.png,,,,,,,,instant,magical,,-1,,indie_time_short,0,,self,1,0,4,,,미분류,,0,,1,,,,,passive_atk_up_time,self,,skill_start,-1,100,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,처치하지 않으면 계속해서 커지고 공격력이 상승합니다.,,,
305021,code,skill_transform,자폭용 폭탄,앙그라의 차원문2 앙그라 신도 사망 시 폭탄 소환,res/ui/icons/skill/207312.png,res/effect/effect_transform/effect_transform.vrp,1,,,,,,instant,physical,,0,,dead_ago,50,,self,1,0,1,atk,,미분류,1,0,,1,205004,13,RB24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,신도들이 죽으면 가끔 자폭용 폭탄이 떨어집니다. 자폭용 폭탄을 공격하면 공격 방향을 바꿀 수 있습니다.,,,
305022,code,skill_transform,,앙그라의 차원문2 정방향 폭탄 사망 시 방향 변경,res/ui/icons/skill/204331.png,,1,,,,,,instant,physical,,0,,dead_ago,100,,self,1,0,1,atk,,미분류,1,0,,1,205005,13,RB24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305023,code,skill_transform,,앙그라의 차원문2 역방향 폭탄 사망 시 방향 변경,res/ui/icons/skill/204331.png,,1,,,,,,instant,physical,,0,,dead_ago,100,,self,1,0,1,atk,,미분류,1,0,,1,205004,13,RB24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305024,code,skill_suicide,,앙그라의 차원문2 정방향 폭탄 5초 경과 시 폭발,res/ui/icons/skill/202732.png,res/effect/skill_explosion/skill_explosion_fire.vrp,,res/effect/effect_jump/effect_jump.vrp,,,,attack,instant,physical,,-1,,indie_time_fix,5,,enemy_random,6,0,0,atk,,,,7000,,1,-0.25,,,,target_disabled,self,,skill_start,60,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305025,code,skill_suicide,,앙그라의 차원문2 역방향 폭탄 5초 경과 시 폭발,res/ui/icons/skill/202732.png,res/effect/skill_explosion/skill_explosion_fire.vrp,,res/effect/effect_jump/effect_jump.vrp,,,,attack,instant,physical,,-1,,indie_time_fix,5,,teammate_boss,1,0,0,target_max_hp,,,,1,def,1,0.25,,,,target_disabled,self,,skill_start,60,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305031,code,status_effect,공격력 강화 포션,회복 포션을 깨뜨리면 아군 전체 공증,res/ui/icons/skill/202743.png,,,,,,,,instant,magical,,-1,,dead_ago,100,,enemy_distance_line,5,0,1,,,,,,,1,,,,,atk_up_unerasable,target,1,skill_start,10,100,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,포션을 깨뜨리면 10초간 아군 전체에 강력한 강화 효과를 부여합니다.,,,
233701,code,status_effect,적중 증가,보스 몬스터 전용,res/ui/icons/skill/200243.png,,1,,,,,,instant,physical,,-1,,indie_time_short,30,,self,1,0,0,,,미분류,,0,,1,,,,,passive_fury_hit_rate_up,self,,skill_start,-1,100,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30초마다 적중률이 증가합니다. 이 효과는 무한히 중첩되며 해제할 수 없습니다.,,,
233702,code,missile_move_guide,효과 부수기,일반 공격,res/ui/icons/skill/200531.png,res/missile/missile_ball/missile_ball_@.vrp,1,,,,,attack,instant,physical,,0,,indie_time,7,,enemy_random,1,0,0,atk,,보스_단일_일반,100,100,,1,,,800,,remove,target,,skill_hit,0.3,100,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,보통의 피해를 주고 일정 확률로 대상의 이로운 효과를 1개 해제 합니다.,,,
233703,code,skill_heart_of_ruin,파멸의 고동 +,다크닉스,res/ui/icons/skill/201941.png,res/effect/effect_aura_dark/effect_aura_dark.vrp,1,,,,,skill_1,instant,magical,,0,,indie_time,30,,self,1,0,0,atk,,미분류,100,0,,1,,,,,passive_fury,self,1,skill_end,-1,100,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30초마다 피해량이 증가합니다. 이 효과는 무한히 중첩되며 해제할 수 없습니다.,,,
